id,pr_number,user,created_at,body,codebert_sentiment_label,codebert_confidence
1801000254,5439,DmitriyLewen,2023-11-08T04:07:45Z,"agree with you `purl`/`cpe` is one of the package parameters. if the package contains `pkgidentifier`, we can simply add it to `detectedvulnerability`: e.g. for alpine packages: [a link]",0,0.9933353662490845
1801710392,5439,juan131,2023-11-08T11:35:18Z,thanks for your comments ! i'll update the pr moving pkgidentifier as part of the `package` identity and generate purl(s) at analysis.,1,0.9717593789100647
1805286175,5439,juan131,2023-11-10T08:19:25Z,i need advice on how to update `pkg/fanal/test/integration/testdata/goldens` data automatically to fix integration tests,0,0.9893180727958679
1805304512,5439,DmitriyLewen,2023-11-10T08:32:42Z,`mage test:updategolden` command should update golden files for integration tests.,0,0.9937660694122314
1812363760,5439,juan131,2023-11-15T11:36:16Z,i'm still finding issues with integration tests and recreating golden images (`mage test:updategolden` threw some unauthorized errors). could you help me with this ?,0,0.8735333681106567
1813802621,5439,DmitriyLewen,2023-11-16T05:15:46Z,"hello i have fixed containerd tests (you may be using macos or a non-amd64 processor. in this case, we are skipping containerd tests - [a link] [a link] about clientserver tests: you need to update `rpc` package - [a link] looks like your changes don't work in client-server mode.",0,0.9726804494857788
1813977725,5439,juan131,2023-11-16T08:18:06Z,"awesome! thanks , as you mentioned i'm using a m1 mac and that makes total sense",1,0.9959700107574463
1814394912,5439,juan131,2023-11-16T13:01:22Z,i think we're ready to go,0,0.5043764710426331
1815729151,5439,DmitriyLewen,2023-11-17T04:25:20Z,"i left some comments. also looks like we don't need to build purl for packages for sbom formats (e.g. for cyclonedx - [a link] now. we can simply use `pkgidentifier`. correct me, if i missed something.",0,0.9846838116645813
1820487209,5439,DmitriyLewen,2023-11-21T08:54:31Z,integration tests related to sbom do not work. can you take a look?,0,0.9364556670188904
1833283284,5439,juan131,2023-11-30T08:08:14Z,friendly reminder,0,0.8759280443191528
1855338517,5439,juan131,2023-12-14T07:45:37Z,"thanks for implementing the missing changes ! i think with this the pr is ready, am i right?",1,0.973243772983551
1855588094,5439,DmitriyLewen,2023-12-14T10:30:48Z,this is a big pr and i realized that i’m already confusing myself :grinning_face_with_smiling_eyes: i think the pr is ready. but perhaps this code requires refactoring. i want to double check this with a clear head. i'll do it tomorrow or monday.,-1,0.6552790403366089
1862224776,5439,DmitriyLewen,2023-12-19T07:00:53Z,"hello pr looks good. we merged [a link] can you merge `main` branch into this pr and update goldenfiles, please?",1,0.9806768894195557
1862280098,5439,juan131,2023-12-19T07:55:31Z,thanks !! pr was updated,1,0.9911784529685974
1862357498,5439,DmitriyLewen,2023-12-19T08:53:53Z,there is conflict. i'm also confused - github marked go.mod and go.sum files as modified - [a link],0,0.5463119745254517
1862369561,5439,juan131,2023-12-19T09:02:13Z,conflict solved,0,0.950809895992279
1862377773,5439,knqyf263,2023-12-19T09:07:44Z,i'm slowly starting to work this week and will review this pr shortly.,-1,0.8336935639381409
1873724652,5439,juan131,2024-01-02T08:21:24Z,awesome! thanks so much,1,0.9960479140281677
2412031640,7732,itaysk,2024-10-14T19:12:43Z,"the release note says: ""databases are downloaded in priority order until one is successful"". does this mean that trivy will keep cycling through list ""until one is successful""? or if it reaches the end it will error out",0,0.9862939119338989
2424758880,7732,itaysk,2024-10-20T09:25:16Z,"i wanted to incorporate the rate limiting mitigation steps post into the documentation, but after re-reading the docs i see that there's a growing overlap between the ""advanced netwrok scenatios"" (aka air-gap) doc, and the ""database cofiguration"" doc. the way i thought about it is that the configuration document only describes the flags avaialble and technical usage, and the air gap doc talks more about the scenario and provides recommendations. does this make sense to you? if so, i'll need to refactor both documents accordingly",0,0.9818020462989807
2444773709,7732,itaysk,2024-10-29T16:26:50Z,"i ended up reorganizing the configuration/db doc and the air-gapped doc, such that the db doc now documents everything related to trivy's databases, including purpose, requirements, and configuration options, and the air-gapped explains how to setup trivy in a network constraint environment. i also incorporated parts from the yet-to-be-published db throttling announcement into the relevant documents.",0,0.9910112619400024
2449655307,7732,itaysk,2024-10-31T11:44:52Z,"i wasn't sure what would be left in the airgap doc if we move most of the content to a shared page. also it's currently called ""air-gapped environments and self-hosting"", so i moved the media types table based there.",0,0.9631518721580505
2451229216,7732,knqyf263,2024-11-01T03:33:56Z,"the page on the air-gapped environment originally showed how to download and populate databases manually. self-hosting is not directly related to the air-gapped environment, so we can just link to it from the air-gapped environment page. [code block] [code block]",0,0.9926971793174744
2457594847,7732,itaysk,2024-11-05T16:10:03Z,"i've restructured as follows: 1. configuration/db - basic information about trivy's main dbs: vulns, java, checks. no specific info on network stuff 2. network connectivity - all the information about trivy's verious network connectivity requirements and mitigation steps (including air-gap doc) 3. self-hosting - how to host the dbs and vex hub locally (may be improved in a future pr)",0,0.9883899688720703
