id,pr_number,user,created_at,body,codebert_sentiment_label,codebert_confidence
524583954,358,devshgraphicsprogramming,2019-08-24T22:01:40Z,"ok i see that retrofitting this shit to work with `smaterial` and `icpumaterial/igpumaterial` is rather cumbersome. maybe after you get back it would make more sense to implement these 50% [a link] [a link] this means an `irenderpassindependentpipeline<>` and `icomputepipeline<>` without any `ipipelinelayout<>` objects implemented yet (that's just to much). in place of `ipipelinelayout<>` you can use the current `smateriallayer<>` `idriverpipelinecache` is a cache for helping to speed up the creation of new *compute* pipelines (separate from the runtime per-thread caching on opengl), there's an actual vulkan api object for that, but with opengl we could put that to some use, like storing introspection or compiled spir-v for parsed glsl + extension list. for now it can be an empty useless object. then at-least we: - disable/enable blend per fbo attachment - finally support all blending modes and factors on any fbo attachment separately - separate color mask per attachment - support all the render/raster states that vulkan advertises (lots of multisampling state) - finally support stencil operations properly (can rewrite oitzoo without bare opengl) - support the gl_patch primitive type without fucking guessing from whether we're using a tessellation shader this changes our asset hierarchy a bit, in the follwing way. ~ i<>meshbuffer -> i<>meshdataformat -> i<>buffer ~ i<>meshbuffer -> i<>renderpassindependentpipeline & i<>buffer -> i<>specializedshader & i<>pipelinelayout/smateriallayer so i<>meshbuffer takes over the i<>buffer vertex input bindings (so now vertex and index are stored in the same place) while i<>renderpassindependentpipeline replaces the remaining functionality of i<>meshdataformatdesc. i<>renderpassindependentpipeline also replaces everything except for `smaterial::texturelayer[]` which is now moved outside as a member of `i<>meshbuffer` instead. p.s. adding support for compute shaders might be super easy now, just an `ivideodriver::setcomputepipeline` + `ivideodriver::dispatchcompute{indirect}()` p.p.s. in vulkan compute and graphics pipelines can be set separately, we'll try to emulate the same with opengl.",-1,0.842901349067688
528044524,358,devshgraphicsprogramming,2019-09-04T19:16:00Z,anything fucked up after the merge?,0,0.74342280626297
528065780,358,Crisspl,2019-09-04T20:12:42Z,"nah, not yet at least",0,0.940555989742279
530796801,358,devshgraphicsprogramming,2019-09-12T12:11:27Z,where's the compute pipeline?,0,0.9905850291252136
530864384,358,Crisspl,2019-09-12T14:55:19Z,in next (last currently) commit,0,0.9755492210388184
533020039,358,devshgraphicsprogramming,2019-09-19T08:12:36Z,"you need a `ipipelinelayout::iscompatiblewith(const ipipelinelayout*)` its needed for a lot of things, such as deciding if descriptor sets need to be unbound or push-constants are nullified (in `irr_debug` we can push an all 0s range on the new pipeline when this happens, and do nothing on release builds).",0,0.993696391582489
533065065,358,devshgraphicsprogramming,2019-09-19T10:14:54Z,you may want to read (but not apply fully) the ideas in #25 and #59,0,0.9922142624855042
533500701,358,devshgraphicsprogramming,2019-09-20T10:31:43Z,check if this is true in the vulkan spec,0,0.9934433698654175
533518816,358,Crisspl,2019-09-20T11:41:06Z,"yes, compatibility for descriptor sets requires also compatibility for push constants. and compatibility for push constants requires exactly the same push constant ranges",0,0.9926889538764954
534290449,358,Crisspl,2019-09-23T21:22:11Z,observation: lack of assumption that `vertex buf binding` = `attrib number aka location` makes hash for vaos more complex and less probable that fitting vao will be found in cache (+ more vao objects needed to be created).,0,0.9949119687080383
