id,pr_number,user,created_at,body,deberta_sentiment_label,deberta_confidence
1004610739,331,DjLegolas,2022-01-04T08:26:43Z,"looks great, thanks. if you can, please add a job to the ci for automatic creating the installer. it will need to have the ability to compile everything it needs (gtk3, openssl, etc.).",1,0.9891676902770996
1004613096,331,doadin,2022-01-04T08:30:56Z,i'm working on that atm. the hardest part kind of is compiling gtk. others have public windows builds. could use a build host for this but artifacts don't last forever. and gtk takes quite a bit of time to compile.,0,0.8297540545463562
1004642179,331,doadin,2022-01-04T09:17:01Z,"the best option would probably be to have a build of gtk hosted somewhere then use that plus the already available builds of others eg. just pip install libtorrent and use prebuilt openssl from the ci host, as most things are available or easy to get like with pip, gtk is the only thing really hard to get.",0,0.9892277717590332
1004646414,331,cas--,2022-01-04T09:23:35Z,"i agree if we can start simple with dependencies the better, where needed we can modify it later to suit. for gtk we could fork the gvsbuild repo and create releases or store them on deluge ftp, either way we want a simple reproducible process.",0,0.9766156673431396
1004650915,331,doadin,2022-01-04T09:30:20Z,"-- yes i plan on on making an cd github actions, since that seems to be what we are using for other things, that will making an installer using prebuilts from github actions image, which the only thing i see needed out side of that is gtk ill make the script to use from appveyor since thats where im currently setting up a build, should be a easy change in url to a different host depending on where you would like to get it from.",0,0.9666959047317505
1004690840,331,doadin,2022-01-04T10:27:07Z,-- it seems that github actions uses powershell to run so i added a sample cd.yml based on that which should only need a correction for the url where we want to get gtk from. the deluge spec file already has path setup to be able to find openssl and such so unless the wheel of libtorrent from pip requires something else should be able to find all the deps deluge needs. edit: also the path to gtk may need editing all depends on how we get gtk and how the zip for it looks and is extracted and so on. again though should be a fairly easy edit of the spec file to make any correction for how the build environment is setup. appveyor and github actions (maybe others) seem to put openssl and such in the same location so should be pretty easy to make work any where really. also i made the sample only build on pushed tags so any time you want to make a release should be as simple as adding a tag. we could maybe build for prs too or something but you guys can decide that.,0,0.838731050491333
1005092640,331,DjLegolas,2022-01-04T19:05:44Z,"btw, great work :1st_place_medal:",1,0.9968444108963013
1005310000,331,doadin,2022-01-05T01:42:24Z,"-- i think i have addressed the points you guys have brought up, still uncertain about nsis use again i'm not very familiar but i think other than it being cleaner its at least close to proper syntax?",0,0.8587866425514221
1005380653,331,doadin,2022-01-05T04:50:34Z,"-- so im really stuck its apparently not able to load a dll for gtk, which i have no clue. i have the spec file setup to add gtk\lib folder and the vc redist to path but its still missing a dll from somewhere idk.",-1,0.9787287712097168
1005426388,331,DjLegolas,2022-01-05T06:50:55Z,"- don't worry, we will help you with that. seem like there are several dlls missing: 1. python - `no such file or directory: 'c:\\hostedtoolcache\\windows\\python\\3.7.9\\x64\\dlls\\'`. maybe it's on another location or name? 2. make sure that the gtk lib and bin paths are in the path environment variable so the the python libs will find them.",1,0.774849534034729
1005450228,331,doadin,2022-01-05T07:40:34Z,"1. i did a print of the dir and that dir does exist not sure why it says it doesn't. (side note: do wish we could have rdp to the vm like with appveyor.) 2.i am using pathex in pyinstaller to add the gtk lib and bin paths. i could try and add it in the build script vs pyinstaller adding it but should work from pyinstaller. `12734 info: extending pythonpath with paths ['c:\\hostedtoolcache\\windows\\python\\3.7.9\\x64\\scripts', 'c:\\gtk-build\\gtk\\x86\\release\\bin', 'c:\\gtk-build\\gtk\\x86\\release\\lib', 'c:\\gtk-build\\gtk\\x86\\release\\share', 'c:\\gtk\\release\\bin', 'c:\\gtk\\release\\lib', 'c:\\gtk\\release\\share', 'c:\\openssl-win64\\bin', 'c:\\program files (x86)\\microsoft visual ' 'studio\\2019\\enterprise\\vc\\redist\\msvc\\14.29.30133', 'c:\\windows\\system32', 'c:\\windows\\syswow64', 'c:\\hostedtoolcache\\windows\\python\\3.7.9\\x64', 'c:\\hostedtoolcache\\windows\\python\\3.7.9\\x64\\dlls']`",0,0.9778198599815369
1005455759,331,doadin,2022-01-05T07:51:31Z,i tried adding the gtk dir to path from the github actions and still no go. i wish i knew what dll it can't find would be probabbly really easy to find if i knew what i was looking for lol.,1,0.9700680375099182
1005530462,331,mhertz,2022-01-05T09:45:04Z,"really stupid question, but doesn't help using x64 gtk(for x64 build) ? it's seemingly through bindepend.py/pefile.py trying check a file related to gi(hook) , which links to gtk dlls, running matchdllarch on them, or something. strange error regardless. as said on forum, the pathhex is irrelevant, atleast on real system, with that spec(mine atleast), when in path as djlegolas said, just to not waste time on adding there this and that. anyway, really impressed, looking great, thanks a bunch for all the nice work :) edit: i'm sorry, just looked more at the commit, and see the gvsbuild zip states x64 in name, but i just thought it was x86 because added panthex's lists e.g the standard gvsbuild paths for x86 builds, not standard x64 ones. i apologize for noise, and please disregard, as if having the x64 paths in path env-var, then fine(i'd change them regardless, spec pathex's i mean, if not completelly ditching them all). edit2: before that issue, then cannot even import gi module, making breakage later on presumably, so should look into that and not the missing dir/dll(s) later reported, as byproduct of that presumably. cannot import _gi module from gi - have you checked pygeoip installed correctly in python i.e can you import it / _gi* file in site-packages/gi? edit3: pygobject, not pygeoip lol :) the gtk3 python bindings wheel produced by gvsbuild.",-1,0.9893288016319275
1005838989,331,doadin,2022-01-05T15:43:36Z,"the script installs pycairo and pygobject from wheel from gtk build folder and is ""successful"" so i see no reason why it would not be available. i could be wrong but i think the missing dll isn't a product of missing gi but other way around it tries to import gi which tries to load the dll which fails ending in the importing failing.",0,0.989875078201294
1005840354,331,doadin,2022-01-05T15:45:14Z,[a link] [a link] i believe [a link] shows us that at least partially gi is installed. and that it fails to import because of missing dll. edit: again maybe i am wrong but if gi module was not installed it would be a name error or something like that not a dll error?,0,0.9843855500221252
1005863790,331,mhertz,2022-01-05T16:11:57Z,"sorry doadin, thanks for explaining, and sounds like you're right. anyway, i remember during looking through cmd output during mine builds, that it stated sometimes, probably unrelated, looking for ctypes in dlls, though not specially for gi, but saw there where a ctypes pyd in that dlls folder, so maybe check if there, if possible, though strange mentions dir not found in error, when there. sorry for noise and i'll butt out now - best of luck you guys :)",1,0.5919946432113647
1005874174,331,doadin,2022-01-05T16:23:33Z,i never turn down help/ideas. :),1,0.9952307343482971
1005882953,331,mhertz,2022-01-05T16:34:15Z,"thanks mate :) just very quick, seemingly is issue of gdkpixbuff hook tries to find path to gi library dir it gets the wrong one and fails colecting any pixbuff-loaders - it tries to do a dll check i think, but cannot on a folder, as the error just mentions folder not file. anyway, i got this from looking closer at the output and googling it, where issue with little other, but slight related, very slight but regardless - it was stated that e.g. the user having issues had poisened his build environment by having gtk3/gdk dll's in current folder or next to script or something, messing that part up. a suggestion was to check if can see the path correct by adding in spec file, just for troubleshooting... well, you can see yourself what to add, a single line printing it to cmd during freeze - i didn't yet read it through, so possibly better hints later, and again sorry if way off: [a link] edit: no need add in spec, sorry, just states to check in python from where running pyinstaller normally. here gets the correct: c:\\gtk-build\\gtk\\x64\\release\\bin",1,0.9958555102348328
1005895701,331,doadin,2022-01-05T16:50:47Z,i have a theory i am testing now. normally i believe when you install gtk python bindings you end up with a struckture something like python/lib/site-packages/gnome/gi-repository i just made a build attempt and made it print out the site-packages folder and the gi-repository which i believe normally has libs in it only had like 1 file and was a __init__.py or something like that. im thinking maybe for some reason the wheel is incomplete. im currently running a build on my test vm to see the folder structure.,0,0.8356614708900452
1005898284,331,mhertz,2022-01-05T16:54:03Z,"when installing pygobject, then always makes gi dir under site_packages and bunch other gi dirs there. indeed if only a __init__.py, then the issue as per error, as the _gi*.pyd not there, which tries imported - so the install of wheel went wrong, or incomplete as you state. good catch, sorry for my ramblings before.",-1,0.9712058305740356
1005901327,331,doadin,2022-01-05T16:57:43Z,i'm trying to run a test suggested in that github issue and see where it is looking for the lib then we can check that folder to confirm if the files needed are there or not.,0,0.9897340536117554
1005902679,331,mhertz,2022-01-05T16:59:23Z,"the gi regardless is f'ed up - you need a _gi*.pyd there for import, and i'm pretty sure that's the root cause(if you say there only is a init.py under site_packages/gi). but sure, test that out. edit: c:\python37\lib\site-packages\gi>dir volume in drive c has no label. volume serial number is aab9-32ce directory of c:\python37\lib\site-packages\gi 01/02/2022 07:19 pm . 01/02/2022 07:19 pm .. 08/25/2019 05:33 pm 6,688 docstring.py 05/06/2020 04:48 pm 5,241 importer.py 05/06/2020 04:48 pm 9,549 module.py 01/02/2022 07:19 pm overrides 05/06/2020 04:48 pm 727 pygtkcompat.py 01/02/2022 07:19 pm repository 05/06/2020 04:48 pm 13,543 types.py 12/30/2019 11:13 am 1,969 _constants.py 11/06/2020 03:06 pm 2,082 _error.py 01/02/2022 12:19 am 327,168 _gi.cp37-win_amd64.pyd 01/02/2022 12:19 am 19,456 _gi_cairo.cp37-win_amd64.pyd 03/30/2021 06:42 am 10,172 _gtktemplate.py 11/06/2020 03:06 pm 13,140 _option.py 05/06/2020 04:48 pm 7,615 _ossighelper.py 05/06/2020 04:48 pm 14,163 _propertyhelper.py 12/30/2019 11:13 am 9,303 _signalhelper.py 01/02/2022 12:19 am 6,246 __init__.py 01/02/2022 07:19 pm __pycache__ 15 file(s) 447,062 bytes 5 dir(s) 8,373,551,104 bytes free",0,0.9865787625312805
1005907479,331,doadin,2022-01-05T17:04:50Z,"we have that same struckture [a link] it is the other folder i'm uncertain about. [a link] [a link] . shows ""directory: c:\hostedtoolcache\windows\python\3.7.9\x64\lib\site-packages\gi\repository"" with only a pycache dir and a ""__init__.py"" file im fairly sure there is supposed to be more. again waiting for my vm to finish building to confirm. however if this is the case then we either have to build gtk in the build process or wait for gvsbuild to fix the wheel creation? idk.",0,0.9715909957885742
1005914978,331,mhertz,2022-01-05T17:13:13Z,"sorry doadin, i get myself confused, and forgot what yopu said initially about the import failing because missing file of that gdkpixbuff or whatever, doh :) there should only be a __init__.py there. edit: ...and pycache, though unimportant.",1,0.9797670841217041
1005917331,331,doadin,2022-01-05T17:15:52Z,"with a test python script with `from pyinstaller.utils.hooks.gi import get_gi_libdir get_gi_libdir('gdkpixbuf', '2.0') ` we get ` traceback (most recent call last): file ""c:\test.py"", line 2, in get_gi_libdir('gdkpixbuf', '2.0') file ""c:\hostedtoolcache\windows\python\3.7.9\x64\lib\site-packages\pyinstaller\utils\hooks\gi.py"", line 35, in get_gi_libdir path = findsystemlibrary(lib.strip()) file ""c:\hostedtoolcache\windows\python\3.7.9\x64\lib\site-packages\pyinstaller\depend\bindepend.py"", line 942, in findsystemlibrary return getfullnameof(name) file ""c:\hostedtoolcache\windows\python\3.7.9\x64\lib\site-packages\pyinstaller\depend\bindepend.py"", line 71, in getfullnameof if os.path.exists(npth) and matchdllarch(npth): file ""c:\hostedtoolcache\windows\python\3.7.9\x64\lib\site-packages\pyinstaller\depend\bindepend.py"", line 178, in matchdllarch pe = pefile.pe(filename, fast_load=true) file ""c:\hostedtoolcache\windows\python\3.7.9\x64\lib\site-packages\pefile.py"", line 2743, in __init__ self.__parse__(name, data, fast_load) file ""c:\hostedtoolcache\windows\python\3.7.9\x64\lib\site-packages\pefile.py"", line 2808, in __parse__ ""unable to access file '{0}'{1}"".format(fname, exception_msg) exception: unable to access file 'c:\': [errno 2] no such file or directory: 'c:\\' ` which is interesting it seems to just search the dir the script is ran from?",0,0.9915658235549927
1005922843,331,mhertz,2022-01-05T17:22:35Z,"hmm, that dir is not present at all? i don't get where gets that part from? sorry over my head, please let me know if can do something to help test in a vm, but else hope you good people can figure it out :) edit: well, besides hacking the hook of pyinstaller to hardcode correct path... edit2: sorry, other places too, as importing gi fails precedingly, and not same hook there presumably. again, over my head :(",-1,0.974864661693573
1005928585,331,doadin,2022-01-05T17:29:51Z,"yea i think this is way over my head looking at [a link] it searches sys.path for dll's to which in our spec file we extend to include the gtk build folder, so how is it not finding them? again unless its not actually the gtk libs we are missing and it is looking for msvc dll's or something to which again it would be helpful if it told us which dll it is looking for and not finding so we could add that dll's dir to our path.... but that would make this too easy i guess...",-1,0.9030137062072754
