id,pr_number,user,created_at,body,deberta_sentiment_label,deberta_confidence
778318916,331,DjLegolas,2022-01-04T19:00:48Z,doesn't this needs to be a x64 version of gtk?,0,0.9924687743186951
778322855,331,cas--,2022-01-04T19:07:49Z,there is only two lines difference between these nsi files so there should only be one nsi script that be be called with optional argument for 32-bit build (64-bit default?),0,0.99313884973526
778324478,331,cas--,2022-01-04T19:10:37Z,there should be no reason to skip isort on this file,0,0.9920523166656494
778484845,331,doadin,2022-01-05T01:08:24Z,yes the x64 build had not completed yet so i didn't have a url. its done now and i just woke up so i'm going to update.,0,0.988050639629364
778485045,331,doadin,2022-01-05T01:09:02Z,"i am not really familiar with nsis, i will look into that.",0,0.9292944669723511
778485180,331,doadin,2022-01-05T01:09:32Z,"was just a copy paste from the bbfreeze file, sorry.",-1,0.9904666543006897
780330445,331,cas--,2022-01-07T15:17:56Z,is this a typo? also this does not match the x86 step,0,0.9902893304824829
780330548,331,cas--,2022-01-07T15:18:05Z,"can we use [a link] to deduplicate the build-windows steps. so perhaps set a `gvsbuild` for download link, `arch` key set to `x86` or `x64` and `wheel_arch` to `win32` or `amd64` etc...",0,0.9946488738059998
780331793,331,cas--,2022-01-07T15:20:07Z,i know this was just renamed but can we point to the correct dependencies reference in docs,0,0.9931053519248962
780333095,331,cas--,2022-01-07T15:22:09Z,could we convert this to a 'markdown' document so rename extension to `.md`?,0,0.9952859282493591
780334242,331,cas--,2022-01-07T15:23:50Z,can we install latest specific version to avoid surprises,0,0.9881673455238342
780780944,331,cas--,2022-01-09T13:20:43Z,this seems very fragile having github actions specific lines in the spec file. also this is added for x86 arch which probably not what we want? what is causing pyinstaller not to include them? could this issue not always be the case any x64 build not just github actions? is there a way of specifying it via argument or perhaps without full path? e.g. `libcrypto-1_1-x64.dll`,0,0.8025773763656616
780781008,331,cas--,2022-01-09T13:21:29Z,is this being used? remove if not i was just thinking that the actual wheel platform is `win_amd64` and a better name would have been `py_platform` since it's platform tag generated by python.,0,0.9922974705696106
780782061,331,cas--,2022-01-09T13:30:43Z,can simplify to using run command `working-dir`keyword: [a link],0,0.994223415851593
780782728,331,cas--,2022-01-09T13:36:15Z,can we rename `delugensis.py` to something more meaningful such as `setup_nsis.py`,0,0.9940184354782104
780782891,331,cas--,2022-01-09T13:37:51Z,i dont' think we need to complicate this by setting envs for matrix options,0,0.9860171675682068
780783452,331,cas--,2022-01-09T13:42:55Z,what is the current status of the redistributables? will the user always have them installed?,0,0.9943179488182068
780803224,331,cas--,2022-01-09T16:30:55Z,"easier to maintain if move `gvsbuild` as an env to install deps section, use python and arch to populate filename.",0,0.990293025970459
780803492,331,cas--,2022-01-09T16:32:43Z,can we simplify by moving this as a matrix list: [code block],0,0.9944378137588501
780803767,331,cas--,2022-01-09T16:35:10Z,can you replace this env with `${{ matrix.libtorrent }}`,0,0.9948571920394897
780804078,331,cas--,2022-01-09T16:37:48Z,set-location line can be removed then,0,0.9944344162940979
784068053,331,DjLegolas,2022-01-13T15:29:30Z,needs to be dropped,0,0.9902296662330627
784119911,331,CirnoT,2022-01-13T16:24:50Z,this is not used anywhere. [code block],0,0.9952951073646545
784120423,331,CirnoT,2022-01-13T16:25:25Z,only used by `get_version` which itself is unused. [code block],0,0.9955784678459167
784122974,331,CirnoT,2022-01-13T16:28:16Z,any specific reason why rest of file uses `pip` while this line uses `python -m pip`? note that `pip` might reference different binary than module loaded by `python -m`.,0,0.9917035102844238
784123334,331,CirnoT,2022-01-13T16:28:40Z,any reason this is done separately from `libtorrent`?,0,0.9909192323684692
784124566,331,CirnoT,2022-01-13T16:30:00Z,"while i have nothing against it by itself, this is introducing dependency on binary release that is outside of deluge control. we should patch it ourselves or keep patched repository under `deluge-torrent` organization.",0,0.8866332173347473
784126100,331,CirnoT,2022-01-13T16:31:46Z,"have you checked if this is necessary on gh instance? a quick run from 64-bit windows shows that there are no `libssl-1_1.dll` files produced when running with 64-bit python, only `x64` variants. perhaps gh `x64` arch uses 32-bit python?",0,0.9932896494865417
784127980,331,CirnoT,2022-01-13T16:33:50Z,"this section looks good however it could be cleaner if we put the executable generation in a loop, so that any changes need to be done only once, not 6 times.",1,0.8782677054405212
789674273,338,cas--,2022-01-21T13:52:14Z,this should not be encoded,0,0.9841030836105347
789674855,338,cas--,2022-01-21T13:52:58Z,please import at top of module,0,0.9955859184265137
789688659,338,cas--,2022-01-21T14:10:56Z,this should not be logging anything,0,0.9674080610275269
791145666,338,DjLegolas,2022-01-24T20:58:19Z,why changed to `%-string`? `f-string` is much better,0,0.9902653098106384
791167272,338,DjLegolas,2022-01-24T21:32:08Z,"the `log.warning` call seem redundant as in the `except exception` below we print the same line, but with the exception info.",0,0.9782036542892456
791168412,338,DjLegolas,2022-01-24T21:33:55Z,why split the `ip`? are we expecting it to have several options? the same goes for `is_ipv6` function,0,0.9918321371078491
791175224,338,doadin,2022-01-24T21:44:29Z,yes for multi-homing.,0,0.985236406326294
791176755,338,doadin,2022-01-24T21:46:45Z,we could do the for loop else where where we need to verify interfaces/ips i guess.,0,0.9867804646492004
791178459,338,DjLegolas,2022-01-24T21:49:35Z,i asked because running it on the entire string will fail in case it contain several types of interfaces: [code block],0,0.9907761216163635
791187453,338,doadin,2022-01-24T22:03:24Z,true. would it work to extend is_ip to return return is_ipv4(ip) or is_ipv6(ip) or is_net_interface(ip),0,0.9930469393730164
791188669,338,doadin,2022-01-24T22:05:22Z,no that would still fail. hmmm not sure how to fix this.,0,0.5164695382118225
791190043,338,doadin,2022-01-24T22:07:38Z,i think i need to move the for loop out of the ip_* etc checks.,0,0.987996518611908
791202634,338,DjLegolas,2022-01-24T22:28:41Z,yep. maybe the outer function i suggested in the opening message. for example (the name needs to be changed :grinning_face_with_sweat:): [code block],0,0.9786399602890015
791220550,338,doadin,2022-01-24T23:00:55Z,honestly i think multi-homing is above my understanding.,0,0.7962602376937866
791232270,338,DjLegolas,2022-01-24T23:23:51Z,"don't worry, eventually we will get it also :) you are doing great, even without that feature :hundred_points:",1,0.9971743822097778
791241158,338,doadin,2022-01-24T23:43:22Z,i added a test but still not sure how to clean up if is_ip(inter) or is_net_interface(inter),0,0.9865391850471497
791304931,338,doadin,2022-01-25T02:21:55Z,would something like [a link] work?,0,0.9935494065284729
792027178,338,cas--,2022-01-25T18:56:20Z,i agree returning the binary format is not correct but when using try..except try to keep code being wrapped to a minumum: [code block],0,0.9821273684501648
792031190,338,cas--,2022-01-25T19:01:44Z,should not be logging a warning and needs to return `false` since:,0,0.9912464022636414
792031658,338,cas--,2022-01-25T19:02:20Z,i think we should move this to top of the module,0,0.9881781935691833
792032752,338,cas--,2022-01-25T19:03:53Z,this is not something that a common function should care about and should not modify either,0,0.8000746369361877
792034891,338,cas--,2022-01-25T19:07:02Z,i think we should standardise on the naming. so interface in libtorrent terms is an ip or adapter therefore `is_interface` would suffice perhaps?,0,0.9894225001335144
792040360,338,cas--,2022-01-25T19:14:40Z,continuing from previous comment how about `is_adapter`?,0,0.9952108263969421
792042893,338,doadin,2022-01-25T19:18:06Z,"i figured it would make it easyer on people to avoid simple errors and depending on how they find the network guid it may or may not provide it in upper and lead to confusion i could see people thinking ""im putting it in right, why is deluge broken?"" hence why it also logs a message so people know what it should be. your call though ill take it out.",0,0.8931107521057129
792044472,338,doadin,2022-01-25T19:20:11Z,yea already said just there for testing if the code works. which it does.,0,0.9899870753288269
792044689,338,cas--,2022-01-25T19:20:29Z,i understand but we can do that verification in the ui where we can easily provide feedback to the user.,0,0.9901566505432129
792045430,338,doadin,2022-01-25T19:21:38Z,alternatives? cause it doesn't work when its not. so not sure what you mean by shouldn't be.,0,0.8627429008483887
792383110,338,cas--,2022-01-26T07:59:07Z,this is the wrong way round `is_interface` should be `is_adapter`. an interface is either an ip address or adapter id and we are trying to match the function calls to the what is required for lt `listen_interface`,0,0.984510600566864
792444633,338,cas--,2022-01-26T09:23:17Z,"so this should be `str` and it looks like there is platform bug in ifaddr 0.1.7 since it's returning `bytes` on windows for adapter name, not good... [a link] can install that specific commit with: [code block]",0,0.5234330296516418
792947017,338,cas--,2022-01-26T18:56:08Z,"for this function we are only checking if it's an `ip` or `adapter` so not if there are multiple interfaces specified, quick list of changes: * replace `ip` parameter with `interface` * remove the comma split. * can you rename docstring to `check if interface is a valid ip or network adapter` * can be simplified to `return is_ip... or is_adapter...` this function can then be used in rest of modules for listen_interface or outgoing_interface checks",0,0.9838981032371521
792949593,338,cas--,2022-01-26T18:59:33Z,"why are we restricting to windows, if it's available we should use it",0,0.976355254650116
