repository,file_type,id,pr_number,body,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason,manual_label
linuxmint/cinnamon-desktop,comments,360716380,98,"hi , this is really interesting for us, meson looks really cool. could you do the following in this pr: - rebase the pr (it will result in having .circleci in your branch and trigger a ci build so we can check it builds everywhere). - add the ""files"" directory as is... right now you're listing the one file by naming it, our projects use ""files"" dirs which have to be installed as is. you can use install_dir in meson if i'm not mistaken. - modify the debian/ packaging, disconnect it from autoconf and connect it to meson. we build (and so does ci) with dpkg-buildpackage, for the build to use meson, we need dpkg-buildpackage to call the appropriate meson and ninja commands.",1,1,1,0.9843384623527528,0.9931342601776124,0.993416428565979,1,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,360730793,98,hi ! i'm working on it. i did not touch cinnamon-desktop in a while and i've had a lot of experience with meson since then... so a bit of refactoring is needed. i'll push when all done.,1,1,1,0.7816697955131531,0.9076274633407592,0.7310072779655457,1,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,360760542,98,"at the time, install_dir would remove all the target directory content. it no longer does that so yes, i can use it. edit : that's highly prefix-dependent. the default prefix is `/usr/local`, so the files directory does not correspond. i'll install each subdir of usr independently.",0,0,0,0.977523148059845,0.974220097064972,0.9920296669006348,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,360773478,98,"do you mean to completely forget about autotools ? i was keeping the ac/am files for now, but if that's your plan, i'll just remove all autotools files from the repo.",0,0,0,0.9825605750083924,0.9747148156166076,0.9912849068641664,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,360792207,98,"the debian buildsystem now uses meson, but that installs gir files into `/usr/lib/x86_64-linux-gnu` instead of just `/usr/lib`. i'll investigate this further.",0,0,0,0.9860791563987732,0.990220546722412,0.9925130605697632,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,360798350,98,"okay, i give up trying to install the correct meson version (>=0.40) in the ci env.",0,0,0,0.7929877042770386,0.8513176441192627,0.9831109046936036,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,363729438,98,the meson pr has no option for --with-pnp-ids-path and installs a useless file to /usr/share/libcinnamon-desktop/pnp.ids the --with-pnp-ids-path option is used to specify the path to pnp.ids [code block] as the internal file is garbage it should be possible to set it to use hwdata package [code block] linuxmint uses the same path (/usr/share/hwdata/pnp.ids). [a link],0,0,0,0.9788808822631836,0.9936211705207824,0.9919655323028564,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,363740823,98,"yeah, there was a todo left... actually i did not have any idea about what's that file, so i just left it as is waiting for your feedback. that worked ;)",1,1,1,0.9354833960533142,0.9926965832710266,0.9924693703651428,1,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,363907561,98,squash please? then i'll merge,0,0,0,0.9830284118652344,0.967712700366974,0.9823721051216124,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,363914290,98,"yeah, will do tomorrow !",1,0,1,0.8136093020439148,0.7459704279899597,0.633186399936676,1,accept,majority_agreement,2
linuxmint/cinnamon-desktop,comments,364080542,98,"i squashed the meson files modifs, but kept separate the debian build system modifs and the deletion of autotools. tell me if you prefer to have this squashed as well !",0,0,0,0.977677047252655,0.8732636570930481,0.9523437023162842,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2507486577,248,please look into this.,0,0,0,0.9568721055984496,0.9649794697761536,0.9837623238563538,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2507488094,248,can you give me the error msg?,0,0,0,0.9868484139442444,0.9888371229171752,0.9908565282821656,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2507495021,248,gimme two minutes.,0,0,0,0.6887081265449524,0.978946566581726,0.980803906917572,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2507503101,248,"check this [a link]. it is not opening from my end right now. for more details: check lp recipes [a link], [a link] as i am also building cinnamon for upcoming ubuntu releases. even though mint targets 24.04 lts, these might be a good perspective to look for build errors.",0,0,0,0.9672473073005676,0.9811264872550964,0.98644757270813,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2507506539,248,last few lines from the log: [code block],0,0,0,0.9864491820335388,0.9912509918212892,0.9954919815063475,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2507506938,248,i needed to do it for fedora. [a link],0,0,0,0.9800379276275636,0.7301902174949646,0.9936354160308838,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2507522657,248,"ok, it was introduced by michael's revamp on gnome-rr. we do need it in build-depend. please remove the version though.",0,0,0,0.9860644340515136,0.9929879307746888,0.9946411848068236,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2507525130,248,okay.,0,0,0,0.9698997735977172,0.9151892066001892,0.9765366315841676,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2507528709,248,done.,0,0,0,0.975940763950348,0.9640594124794006,0.9897913336753844,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2507529366,248,thanks,1,0,1,0.6094269156455994,0.5400217771530151,0.8643599152565002,1,accept,majority_agreement,2
linuxmint/cinnamon-desktop,comments,2567653973,250,so what should i do ? what would be the right way to achieve this? should i open a feature request? thanks,1,1,1,0.8424649238586426,0.6151726245880127,0.9583386778831482,1,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2568000629,250,"i don't speak for clem, but if you read the link that he posted, this really does fall under the ""niche"" use case. sometimes we just have to say ""no"" things. not every feature request is something that can or will be excepted.",0,-1,0,0.8776137828826904,0.7900637984275818,0.9278529286384584,0,accept,majority_agreement,2
linuxmint/cinnamon-desktop,comments,2568034023,250,"thank you for taking the time to explain it to me. now i understand, but it's sad. maybe adding some class to these elements so it would be possible to hide them with theme css? (if it is possible) or it is already possible with css if i can figure out some selector? thank you",1,-1,1,0.9665111303329468,0.963832676410675,0.5719553828239441,1,accept,majority_agreement,2
linuxmint/cinnamon-desktop,comments,2568040669,250,"all of the style classes used are here: [a link] i haven't actually tried to override them and can't test at the moment, but would be a place to start.",0,0,0,0.9829948544502258,0.9862269759178162,0.9891167283058168,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2568195102,250,"thank you, but no luck. i can't figure out a selector and even if i could, i can only make things transparent which is not the way i solve things :/",-1,-1,-1,0.9508408308029176,0.717089056968689,0.9964423775672911,-1,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,2571566958,250,"what about consistency with greeter? because the greeter doesn't have ""unlock"" like button and the osk also hideable.",0,0,0,0.9865096211433412,0.9567468166351318,0.9873074293136596,0,accept,unanimous_agreement,2
linuxmint/cinnamon-desktop,comments,338393799,96,"can you explain [a link] other than that, everything looks good. do we really need to include a list of symbols in the git tree? that content will be obsolete with every new build.. and it looks like it could very well be generated automatically.",1,0,1,0.9178761839866638,0.8046249747276306,0.5016626715660095,1,accept,majority_agreement,2
