id,pr_number,body,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason
297865351,2929,can you review this patch? the patch has been rebased onto trunk. both integration test and the newly-added system test has passed. thanks.,1,1,1,0.9651951789855956,0.880834698677063,0.9610828757286072,1.0,accept,unanimous_agreement
298077449,2929,i have gone through the code again after rebasing the patch and it should be ready for review.,0,0,0,0.9834294319152832,0.969407320022583,0.9924506545066832,0.0,accept,unanimous_agreement
306559832,2929,": thanks for the patch. haven't looked at it in details. just a couple of quick comments. (1) once a disk is marked offline, it might be useful for the admin to be able to fix the bad disk (e.g., remounting) while the broker is online. this reduces the time that a broker has to be down while waiting for a disk to be fixed. if we do support this, it would be useful to test this out a bit. (2) according to [a link] it seems that an i/o exception in mmap buffer crashes the jvm. this will affect the failure detection in jbod. not sure how much we can do to improve it in the short term. at the minimum, it would be useful to do some testing to see how much this impacts us and document the impact.",1,1,1,0.9581487774848938,0.8895887732505798,0.96886146068573,1.0,accept,unanimous_agreement
306989136,2929,"thanks for helping with the review! i wanted to rebase earlier but got delayed due to the busy oncall week. i should be able to rebase/test the patch and review it myself again by this friday. hope we can get this reviewed and committed soon instead of another major rebase :) thanks for the suggestion. it is definitely useful for the admin to be able to fix the bad disk while the broker is running. i think it requires a new kip in addition to kip-112 and kip-113 because it takes new tool script and notification event which is not currently included in those two kips. is it ok for me work on this as a new kip after kip-112 and kip-113 is completed? the handling of i/o exception in mmap seems similar to the sixth future work mentioned in kip-112 wiki, i.e. handling various failure scenario case-by-case. kip-112 currently only handles disk failure that can be caught in the form of ioexception instead of jvm crash. i will think about how to handle this i/o exception and let you know my answer.",1,1,1,0.9931106567382812,0.9952215552330016,0.9964962601661682,1.0,accept,unanimous_agreement
307003408,2929,"the patch is ready for review. i have rebased it onto the latest trunk, addressed comments, passed integration tests and gone over the patch myself. thanks!",1,1,1,0.9814428687095642,0.9892861247062684,0.986565887928009,1.0,accept,unanimous_agreement
309918401,2929,"""t is definitely useful for the admin to be able to fix the bad disk while the broker is running. i think it requires a new kip in addition to kip-112 and kip-113 because it takes new tool script and notification event which is not currently included in those two kips. is it ok for me work on this as a new kip after kip-112 and kip-113 is completed?"" : for the above, i wasn't referring to the case when the admin fixes the disk and then notifies the broker about the fix online. the case that i was referring to is that when a disk is marked offline, if the admin can fix the disk while the broker is still online, then the admin can just restart the broker quickly after the disk is fixed. the downtime window for that broker is just the restart time. if the admin has to first shut down the broker and then fix the disk, the time for fixing the disk is part of the downtime window. so, my question is that is there any issue that prevents the admin from fixing the offline disk while the broker is up (e.g., the mmap-ed files on the bad disk).",0,0,0,0.6597643494606018,0.8144981265068054,0.9180817008018494,0.0,accept,unanimous_agreement
309958368,2929,"thanks for the explanation. i think i understand your point now. my understanding is that you are concerned with the possibility of broker crash with single disk failure due to mapped files issue. because i don't have multiple disk devices on my desktop to test mount/unmount of log directories while broker is running, i will test it in dev test cluster and i am waiting for sre to mount/unmount log directory for me since they have the sudo access. i will let you know the result tomorrow. i have also gone through the blog of mapped files you provided. most of the issue (e.g. limited number of mmap handlers) are the same between raid-10 broker and jbod broker. since we are not having them now, i assume we won't have them with jbod in the near future. the only issue that is more likely to happen with jbod is that jvm may crash when disk gets full. it is more likely to happen with jbod because the single jbod log directory will have smaller size than the raid-10 log directory. we currently use mmap files for reading/writing to index files. the solution suggested by the blog is to write to index files using `filechannel` instead of mmap files. it is mentioned that performance is minimal if large blocks are used. however, it is not clear whether there will be significant performance hit for index file write operation since the block size for index file write is small. suppose we can not use `filechannel` to write to index files due to performance reason, then i think the solution is for kafka administrator to properly monitor the usage of log directories on brokers and rebalance usage across log directories before any log directory gets full. for example rebalance can be triggered if usage exceeds 60%. in the rare case that there is extreme traffic spike that exhausts the space of a log directory, it seems ok to just let this broker fail. it will reduce availability of the broker in any unnecessary manner but it seems ok if this happens rarely. to summarize, i will test how broker handles umount of log directory while it is running. and kip-113 provides a reasonable solution to deal with vm crash due to full disk. does this sound reasonable?",1,1,1,0.8262093663215637,0.9615357518196106,0.9672363996505736,1.0,accept,unanimous_agreement
310195927,2929,i have updated the code (see [a link] and verified that the all files handlers in the offline log directory will be removed and we can unmount the disk while the broker is still running after the corresponding log directory goes offline.,0,0,0,0.9871270656585692,0.9926179051399232,0.9945582151412964,0.0,accept,unanimous_agreement
310785873,2929,"talked to offline. i think there might be a cleaner way to handle the disk exceptions. it looks that what we want to do when disk exception happens is the following: 1. notify controller there is a disk failure and mark the disk as failed. 2. return an error to whoever sent the request if the failure was triggered by a request. i think we can have a util method to do (1) immediately when the disk io occurs, and bubble up a kafkastorageexception which is a retriable exception. when the clients received this exception, it will act accordingly. the benefit of doing this is that we don't need to care about the what exact operation was in progress when the disk io exception occurs. the leader will always be moved to somewhere else and the related operation will be retried if needed.",0,0,0,0.8979358077049255,0.9816833734512328,0.9661317467689514,0.0,accept,unanimous_agreement
310809552,2929,"after further discussion with , we agree not to handle ioexception in asyc read for fetchrequest. i will add `logmanager` to the constructor of `logcleaner` and `logcleanermanager` so that they can call `logmanager.handlelogdirectoryfailure(...)` when there is `ioexception`. in addition, `partition.getorcreatereplica(...)` will check whether the log of an existing local replica is actually offline and throw `kafkastorageexception` if it is offline. we need this extra check because with the change in logcleaner, it is possible for replicas to be offline in `logmanager` while they are still in the cache `replicamanager.allpartitions`. this guarantees that if `logcleaner` encounters `ioexception`, controller will be notified via zookeeper path and `leaderandisrresponse` will tell controller the offline replicas.",0,0,0,0.9825248122215272,0.9938212633132936,0.9889425039291382,0.0,accept,unanimous_agreement
