id,pr_number,body,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason
627440957,835,"is the effect of this line to let any one of these libraries access the header files of any other one of the libraries? i see inclusions like: #include ""lib-string-utils/urlencode.h"" therefore lib-telemetry depends on lib-string-utils. you can also see that from its cmakelists.txt where it uses target_link_libraries. but what i'm hoping to do with the libraries i'm developing is avoid #include directives with more than one path component. and i think target_link_libraries will let you do just that -- shorten the #include path, so long as the library dependent on (here lib-string-utils) does not use private in target_sources. see my commit 45ff9419864c079cbd6f51cdd5e11f58ec882c30.",0,0,0,0.9443193674087524,0.965837299823761,0.9851447343826294,0.0,accept,unanimous_agreement
627445357,835,"this could be done in a different way, as well as the `*libname*api.h` i can change it if you want, no problem :hundred_points:",0,1,1,0.9621886610984802,0.6737893223762512,0.9822587966918944,1.0,accept,majority_agreement
627506072,835,you took the ctor out-of-line to avoid a nested header file. good!,1,1,1,0.9667484760284424,0.9872034192085266,0.9724074602127076,1.0,accept,unanimous_agreement
627506600,835,you figured out translatablestring::debug(). good!,1,1,1,0.989617109298706,0.975892961025238,0.9843758940696716,1.0,accept,unanimous_agreement
627510621,835,we aren't distinguishing a really failed import from the user cancelling it in the progress indicator. maybe that does not matter.,0,0,0,0.7270112633705139,0.8530437350273132,0.9643914699554444,0.0,accept,unanimous_agreement
627515066,835,q: how do you know this string is un-internationalized (to be consistent with other uses of reportbuiltinevent)? a: because of how we use type distinctions for strings!,0,0,0,0.9817669987678528,0.9808117151260376,0.9918448328971864,0.0,accept,unanimous_agreement
627535303,835,"what event to you think you are reporting? i think the effect is not necessarily ""selected"" interactively if we come to this line. it might be part of a macro invocation. i know people often master their tracks with macros. maybe that distinction does not matter, but comment at least what you really mean.",0,0,0,0.9654787182807922,0.9532400965690612,0.9860373139381408,0.0,accept,unanimous_agreement
627537546,835,"why is the opening of this one non-modal dialog important to report, but not the others (mixer board, karaoke, macro editor, contrast, history window)? just asking.",0,0,0,0.9551899433135986,0.954309105873108,0.9672713875770568,0.0,accept,unanimous_agreement
627543880,835,i'd like this table and the enum definition to refer to each other in comments,0,0,0,0.6016971468925476,0.9846941828727722,0.9748952388763428,0.0,accept,unanimous_agreement
627626167,835,can i start another review? yes i can. this is just a test of github. and it seems you found a bug in a 3pl to fix with a null check. did it crash for you in testing?,0,0,0,0.9846735000610352,0.953440487384796,0.9573037624359132,0.0,accept,unanimous_agreement
627756976,835,this is too vague. tell users what is being collected and why.,0,-1,0,0.75525963306427,0.6525482535362244,0.5384990572929382,0.0,accept,majority_agreement
627762185,835,"this url does not currently show a privacy policy. that should be online *before* merging this. moreover, a wall of legalese is not really sufficient for informed consent. there should be concise summaries of what information is being collected and why directly in the gui, not only on a webpage external to the application.",0,0,0,0.8706147074699402,0.9767389297485352,0.974572777748108,0.0,accept,unanimous_agreement
627763498,835,"be more specific [code block] what is ""etc""? be specific. list *all* the information that is collected.",0,0,0,0.987185537815094,0.9875773191452026,0.992301106452942,0.0,accept,unanimous_agreement
627764300,835,"""anonymous"" is unlikely to be correct. audacity cannot guarantee that google or yandex won't be able to link the user's ip address to their identity, so you'd better avoid making promises which might be seen as lies.",-1,0,0,0.600544810295105,0.9501619338989258,0.8748981952667236,0.0,accept,majority_agreement
627767257,835,"indeed. the privacy policy will probably need, among other things, to list yandex and google as sub-processors, state that the user's personal data will be sent outside the eu, and probably offer a dpo contact, in addition to the usual things. you can find instructions at [a link] [a link] spoiler: it's going to be practically impossible to respect gdpr and schrems ii if you use google.",0,0,0,0.8535577058792114,0.903808891773224,0.944599449634552,0.0,accept,unanimous_agreement
627780325,835,"also, if the uuid is saved it is at best *pseudo*nymous.",0,0,0,0.9670002460479736,0.9888238310813904,0.919075071811676,0.0,accept,unanimous_agreement
627844475,835,"this seems to be a downscaled version of apple's ""chart with upwards trend (u+1f4c8)"" emoji according to emojipedia. i'm not a lawyer but i'm fairly sure you're not supposed to redistribute it under gpl.",0,0,0,0.9514795541763306,0.8979003429412842,0.9642848372459412,0.0,accept,unanimous_agreement
627870880,835,"however, if google or yandex says it's anonymous then the blame shifts to these corporations in case it turns out otherwise, which in this case saying that it's ""anonymous"" is correct.",0,0,0,0.9735906720161438,0.9868754148483276,0.9457266926765442,0.0,accept,unanimous_agreement
627903275,835,"surely you need to include the privacy policy in the distributed software, rather than asking the user to view it? surely when i download a copy of audacity, i didn't agree to a copy of privacy policy that you can update at any time.",0,0,0,0.9138579964637756,0.9792216420173644,0.969985008239746,0.0,accept,unanimous_agreement
627993755,835,i'm afraid you cannot claim anonymous tracking and do that in the same pull request.,-1,-1,-1,0.8948646783828735,0.8891000151634216,0.9150936603546144,-1.0,accept,unanimous_agreement
627994491,835,can someone translate what this does to english?,0,0,0,0.9731456637382508,0.988386332988739,0.9927492141723632,0.0,accept,unanimous_agreement
627995654,835,this is saving some sort of unique identifier of the user.,0,0,0,0.986910045146942,0.9909045100212096,0.9932845830917358,0.0,accept,unanimous_agreement
627995927,835,"even if this was removed, google could easily de-pseudonymize your ip. so anyone claiming ""it's anonymous"" just shows that they don't know what they are talking about or are intentionally deceiving you.",0,0,0,0.6883553266525269,0.680290937423706,0.7446209788322449,0.0,accept,unanimous_agreement
627996939,835,google and yandex also track ip addresses on their side.,0,0,0,0.9864566326141356,0.9871715903282166,0.9923744797706604,0.0,accept,unanimous_agreement
628005925,835,does this mean you will now create a release of audacity whenever [a link]? have you considered the security implications that you open the door for in this scenario?,0,0,0,0.9736430048942566,0.9924873113632202,0.9902252554893494,0.0,accept,unanimous_agreement
628006320,835,vendoring curl?! of all dependencies? :scream:,-1,1,-1,0.9885225296020508,0.9359963536262512,0.9189454317092896,-1.0,accept,majority_agreement
628008821,835,"this will not work on some linux distributions as it downloads sources during build (build systems do not allow internet connection during build). apart from that, this suffers from the [a link]: including custom sources where in reality you should build against a system provided version of the library",0,0,0,0.9408470392227172,0.9796302318572998,0.9564701914787292,0.0,accept,unanimous_agreement
628068662,835,"there is no mention here (as in the pr) to sqlite database corruption. as i mention in a comment these databases are peoples save files it. needs to be explicitly noted here that information about project files is collected. (or just scrap this whole pr, which is the better move)",0,0,0,0.8772913217544556,0.9907559752464294,0.9893876314163208,0.0,accept,unanimous_agreement
628076637,835,"this conveniently hides that the service provider, google analytics, can be assumed to collect ip addresses. this is personally identifiable information under gdpr. you should be clear about the third parties involved in this process.",0,0,0,0.985643744468689,0.9802306294441224,0.9901942610740662,0.0,accept,unanimous_agreement
628156527,835,that's not how law usually works. and we already *know* that it's not anonymous. google is an advertising company.,-1,0,0,0.5640277862548828,0.8451944589614868,0.9494178295135498,0.0,accept,majority_agreement
628295126,835,"oh, my. this story gets weirder the deeper one crawls. * some days ago, ""muse group buys audacity"" -> :confused: * a few days - nothing happens -> :cold_sweat: * fefe blogs about this pr -> :scream: * it's about ""embedding"" g**gle -> :angry: * you start digging and find friends already all over it -> :weary: * they dig out stuff like ***this*** -> :rage: :exploding_head: :boom: :meat_on_bone: :fried_shrimp: :bone: i am very, very disappointed, muse group. and sad. very sad, too. ------ in other recognition, thanks for pointing it out! it's pretty telling of the whole thing, i'd say....",-1,-1,-1,0.987533450126648,0.7368599772453308,0.980618417263031,-1.0,accept,unanimous_agreement
628398239,835,"to be fair, audacity had a problematic practice of vendoring dependencies long before muse group got invovled.",0,0,0,0.7464175820350647,0.7118279337882996,0.7081741690635681,0.0,accept,unanimous_agreement
628413918,835,liblib-foo?,0,0,0,0.9883643388748168,0.9828094840049744,0.9783995747566224,0.0,accept,unanimous_agreement
628415242,835,web apis should not require cookies - they are unnecessarily complex. this reeks of bloat.,-1,-1,-1,0.9796925783157348,0.7340871691703796,0.9618383646011353,-1.0,accept,unanimous_agreement
628419362,835,i would guess they want to know how many people are using the spectrum feature specifically,0,0,0,0.9795715808868408,0.9584890604019164,0.972761869430542,0.0,accept,unanimous_agreement
628437539,835,this line seems to default the telemetry to be enabled when the config key doesn't exist. not having a config key is not a consent to be tracked.,0,0,0,0.9673115611076356,0.9849058985710144,0.9912546873092652,0.0,accept,unanimous_agreement
628470707,835,"fwiw i'm currently discussing this in the audacity discord with the op. ~~this appears to be a workaround for a ui bug, to be completely fair.~~ [a link] that is where the telemetry is being initialized - you can see it default to `false`. why it's `true` here is unclear and ~~i'm pushing for a proper comment explanation (or even better, a fix) to be added.~~ good catch here though. --- seems to be a copy-and-paste error that was made. it's set to be updated in a later commit, as i understand it.",1,0,1,0.943024218082428,0.6234624981880188,0.9237600564956664,1.0,accept,majority_agreement
628500849,835,"the `wxos_unknown` return value of `getoperatingsystemid()` is not handled. in that case you'll end up here as `unix`, which is not correct.",0,0,0,0.974088191986084,0.9796456694602966,0.9919420480728148,0.0,accept,unanimous_agreement
628504922,835,yea controversy aside this isn't even a well coded pr,-1,-1,0,0.8853121399879456,0.9606027007102966,0.546347439289093,-1.0,accept,majority_agreement
628774985,835,"tabs -> spaces, as per the audacity coding standards docs. also at other places in this file. (please don't start a holy war about which one is better.)",-1,0,0,0.5105405449867249,0.8021466135978699,0.8053455948829651,0.0,accept,majority_agreement
628775096,835,"yeah, sure, a holy war about tabs and spaces. let's go with that",-1,-1,-1,0.7905792593955994,0.9891678094863892,0.8843948245048523,-1.0,accept,unanimous_agreement
628776876,835,you are giving a review to code that will never reach production.,0,0,-1,0.8250377774238586,0.6407285332679749,0.6062036156654358,0.0,accept,majority_agreement
628777286,835,i'm just trying to show how bad quality it is.,-1,-1,-1,0.970974862575531,0.8224495053291321,0.9568559527397156,-1.0,accept,unanimous_agreement
628792423,835,"this doesn't seem correct. `getarchitecture()` gives you the bit-width of your architecture, not an exact intel instruction set. this will report for example audacity on arm as x86 or x64, giving you bogus telemetry info.",0,0,0,0.9308001399040222,0.7976347208023071,0.6570799350738525,0.0,accept,unanimous_agreement
628806502,835,"if the original curl release is used, why not simply take the one installed on the system?",0,0,0,0.9831655025482178,0.9929597973823548,0.991552233695984,0.0,accept,unanimous_agreement
628806749,835,"if this is auto-generated, then why not generate it at build-time?",0,0,0,0.9789066314697266,0.9923997521400452,0.988805055618286,0.0,accept,unanimous_agreement
628806847,835,"why is library example code replicated here, when only the library itself is needed?",0,0,0,0.9797263145446776,0.9921087622642516,0.985828161239624,0.0,accept,unanimous_agreement
628807072,835,those braces should indicate what opening element (namespace) they belong to.,0,0,0,0.9865552186965942,0.9912181496620178,0.992064654827118,0.0,accept,unanimous_agreement
628807184,835,include lf @ eol. also indicate what those braces refer to syntactically.,0,0,0,0.985834538936615,0.992144763469696,0.9946693778038024,0.0,accept,unanimous_agreement
628807205,835,excessive semicolon.,-1,-1,-1,0.7130374312400818,0.7050219178199768,0.5721269249916077,-1.0,accept,unanimous_agreement
628807269,835,lf @ eol.,0,0,0,0.9849274158477784,0.9693138599395752,0.9842858910560608,0.0,accept,unanimous_agreement
628807296,835,lf @ eol.,0,0,0,0.9849274158477784,0.9693138599395752,0.9842858910560608,0.0,accept,unanimous_agreement
628807304,835,lf @ eol.,0,0,0,0.9849274158477784,0.9693138599395752,0.9842858910560608,0.0,accept,unanimous_agreement
628807398,835,lf @ eol.,0,0,0,0.9849274158477784,0.9693138599395752,0.9842858910560608,0.0,accept,unanimous_agreement
628807428,835,lf @ eol.,0,0,0,0.9849274158477784,0.9693138599395752,0.9842858910560608,0.0,accept,unanimous_agreement
