id,pr_number,body,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason
1688082107,737,probably needs splitting into two prs.,0,0,0,0.9724292159080504,0.9857797622680664,0.96633642911911,0.0,accept,unanimous_agreement
1690353247,737,now only fixes the linked issue. a separate pr dealing with option handling will be prepared later.,0,0,0,0.9870617985725404,0.991636335849762,0.99461430311203,0.0,accept,unanimous_agreement
1694750109,737,"the idea with the rewrite is that working directory isn't a ""real"" option, so it shouldn't cause different behaviour by itself. the behaviour of opening a new tab when invoked in a directory without a tab already open is also intentional. the rationale is that any command line invocation is done with the intention of open a tab or window, so it act as a ""weakened"" (it won't create a tab, if one in the current directory already exists) version of `-t`. if we are going to change the behaviour here, i would prefer that it's to drop the weakened `-t` for assuming a real one.",0,0,0,0.9659005999565125,0.9900717735290528,0.986362636089325,0.0,accept,unanimous_agreement
1695498851,737,not sure what this means. the `-w` and `-t` options do differ in that the former requires a following uri and the latter does not (it just adds a new default tab).,0,0,0,0.91152423620224,0.915900468826294,0.8325764536857605,0.0,accept,unanimous_agreement
1695515878,737,"again, i do not understand this. the change (and the whole pr) is about not opening *two* tabs when the user would expect only one. the change from `master` being discussed here is about when terminal is invoked without *any* options so the user is not requesting a new tab. usually it is because the user has forgotten terminal is already running so it should behave as if the user had just clicked on the dock icon again - i.e. it should just focus the existing window.",0,0,0,0.5812370777130127,0.810631275177002,0.8449596166610718,0.0,accept,unanimous_agreement
1695526752,737,"there is a case for reconsidering whether we need both `-w` and `-t` options or whether they should do the same or different things, bearing in mind we do not want to break existing scripts if we can help it. but i am not sure this pr is the place - i am just trying to make sure terminal continues to follow the information that the `-h` option gives while fixing the issue of unexpected extra tabs.",0,0,0,0.7366155982017517,0.8413780331611633,0.9700440168380736,0.0,accept,unanimous_agreement
1695542782,737,"elementary terminal is currently different from other terminals in that it has a ""follow-last-tab"" setting (unexposed) that is by default `false` so that additional tabs are by default opened at the user's home directory *not* the current directory. this complicates matters considerably. might be worth discussing whether that setting should continue to be supported or whether we should just emulate other major terminals. but that is for another pr.",0,0,0,0.6009653806686401,0.9453588724136353,0.9810985922813416,0.0,accept,unanimous_agreement
1695556255,737,"this would make commandline invocation different from invocation from the dock or app menu which both just focus an existing primary window, so i disagree. interestingly `gnome-terminal` *always* opens a new window when a primary window exists even when invoked with no options. `xterm` does the same. following that would probably simplify things but would need design team sign off.",0,0,0,0.9418169260025024,0.9598981142044068,0.975876808166504,0.0,accept,unanimous_agreement
1695939112,737,i'm going to have to ask you to look at that race issue in the testing of adding tabs i am afraid. i tried a few things but i do not fully understand the code :disappointed: even getting the `n_tabs` directly from `notebook` does not work. the `callback` is running before `mainwindow` even starts to add the tab. looks like `iterate_context` is not blocking for long enough for mainwindow to complete everything needed to add a tab. update: wait a minute i think i have been misinterpreting the logs - there are two calls to `option ()` within each test and i have been mistaking the output from one as belonging to the other. i think the problem is due to an unexpected tab being added in the test environment due to an attempt to restore tabs,-1,-1,-1,0.9869237542152404,0.9643686413764954,0.9950929880142212,-1.0,accept,unanimous_agreement
1695944298,737,not sure why we're getting the expected tab count in the `--execute` test but not the `new-tab` option test though :shrug:,-1,-1,-1,0.9144869446754456,0.9120627045631408,0.8809462189674377,-1.0,accept,unanimous_agreement
1696044360,737,"so it seems that for each call to `option ()` in the test environment, the application command_line function gets called *twice*? is this intended? it is not what happens when launching the application on the desktop. it results in unexpected numbers of tabs appearing (at least, different from real life).",0,0,0,0.9585166573524476,0.9666650295257568,0.9878267645835876,0.0,accept,unanimous_agreement
1696067130,737,"yes it does, that is the only way to test the options and actions without having interference of the command line. the first invocation override the default handler, so for the tests, the second invocation appears as if it was the first one. to be a little more clear: [code block] edit: oh, sorry, now i see, you say the second line in the overriden launching, it's needed because some of the test can only be properly tested in a secondary launching (like the new-window test), so it tries to act if the command_line was called with a already existent instance.",-1,-1,0,0.9761435985565186,0.94011789560318,0.9188023209571838,-1.0,accept,majority_agreement
1696153347,737,"i have found a fix for the tests by allowing the test to choose whether or not `command_line` is called with a `null` parameter before the test commandline. this defaults to ""yes"" but for the ""new-tab"" tests it needs to be ""no"" in order to get the ""expected"" result (i.e. the same as real life). i havent fully got to the bottom of it but there does seem to be a timing issue when adding a second tab to the existing window in the new tab test.",0,0,0,0.9118059277534484,0.9904394149780272,0.9715504050254822,0.0,accept,unanimous_agreement
1696155777,737,i'll have another look tomorrow - i've been down enough rabbit holes and followed enough red herrings today :stuck_out_tongue_closed_eyes:,-1,0,1,0.9654526710510254,0.9271750450134276,0.520112931728363,,review,no_majority_disagreement
1785754118,737,"closing as this has become too complicated/contentious. i'll try and find a simpler, if more limited, solution to the immediate issue of unwanted tabs being added every time the terminal is launched from the dock.",-1,0,0,0.6199091672897339,0.6141190528869629,0.5437322854995728,0.0,accept,majority_agreement
458205112,330,/ux needs an opinion on whether to hide or disable the menuitem. this does not seem to be covered in the hig. i think the general wisdom is to disable rather than hide in most cases?,0,0,0,0.9838025569915771,0.9632672667503356,0.9735012650489808,0.0,accept,unanimous_agreement
458243297,330,"i am not 100% sure of the context, but i'd say: if the context menu is for something you're clicking on, only showing the menu item when you're clicking on that thing makes sense. i.e. hiding makes more sense than disabling in that case. i think.",0,0,0,0.9047958850860596,0.948788285255432,0.9675202965736388,0.0,accept,unanimous_agreement
458480185,330,"i agree it should only appear in a selection context, not when secondary-clicking on the background say. so it only appear when the selection (or hovered item) is a web address (i.e it currently gets underlined)? that should be doable.",0,0,0,0.9773226976394652,0.9868467450141908,0.9817310571670532,0.0,accept,unanimous_agreement
458480482,330,: see ux team ruling on this ^ will you be able to progress this now? :-),1,1,1,0.9843677878379822,0.994025468826294,0.9930124878883362,1.0,accept,unanimous_agreement
572217065,330,i am going to try and progress this pr myself now as it has been left a while.,0,0,0,0.9140042066574096,0.9176981449127196,0.9837263226509094,0.0,accept,unanimous_agreement
572228813,330,"i have combined the two ""open in browser"" actions since they use the same command ultimately (`gtk.show_uri_on_window`) so there is no explicit control how it is shown and also because it looked odd that when clicking on a uri two different open in browser options were displayed. initially the item label changed depending on whether it was expected to use a web browser or a file browser but this was not possible in any elegant way when granite.accellabels are used since their labels are construct only. another factor is it seems excessive to have two different keyboard shortcuts and two actions leading to the same code. need design team comment on this though.",0,0,0,0.590985894203186,0.9479326605796814,0.6654138565063477,0.0,accept,unanimous_agreement
572690221,330,blocked until granite.accellabel supports variable text.,0,0,0,0.9726352095603944,0.9862573742866516,0.9904864430427552,0.0,accept,unanimous_agreement
577592821,330,variable label now supported in granite master but leaving blocked until released.,0,0,0,0.9883610606193542,0.9930271506309508,0.9940555095672609,0.0,accept,unanimous_agreement
609004009,330,new release of granite - unblocking.,0,0,0,0.9796302318572998,0.976477324962616,0.9853147268295288,0.0,accept,unanimous_agreement
609873689,330,"the latest changes allows opening the current selection in a browser without it needing an explicit scheme. so you can type e.g. `\home`, select it and press ` e` to open that directory in the file manager. the selection is not fully validated as a path as far as setting the action enabled is concerned (it must contain a `path.dir_separator_s`) but invalid paths just do nothing (apart from generate a terminal warning).",0,0,0,0.9816468358039856,0.989376187324524,0.9926151037216188,0.0,accept,unanimous_agreement
634554286,330,"thanks for the review - i haven't looked at this in a while but ""open in web browser"" should show with schemes such as ""http"" and ""https:"". most other remote schemes do open in the file manager though - i'll check it out and implement your other suggestions.",1,1,1,0.8618731498718262,0.9438449740409852,0.9505722522735596,1.0,accept,unanimous_agreement
634571625,330,there will be a delay until i can get a system set up that will actually build the latest terminal :-(,-1,-1,-1,0.9910532832145692,0.9783014059066772,0.9964137673377992,-1.0,accept,unanimous_agreement
637668950,330,"should be ok now - careless mistake. are there any other schemes, apart from http and https that should be opened in web browser rather than files?",-1,-1,-1,0.8638941049575806,0.5076524019241333,0.9648388624191284,-1.0,accept,unanimous_agreement
637698629,330,"i can confirm that ""open in web browser"" now shows correctly and works as expected, but it seems that ""show in file browser"" is now always insensitive. i guess in an ideal world we should probably be using `[a link] and `[a link] instead of trying to figure out what scheme does what manually",0,0,0,0.945856273174286,0.9887890219688416,0.9795233011245728,0.0,accept,unanimous_agreement
638031599,330,"thanks for the review. ""show in file browser"" should be sensitive if either * there is a selection and that selection is a valid path or * there is a link with a scheme file:/// under the cursor. good idea about `glib.appinf.get_default_for_uri_scheme()`. i'll see what i can do.",1,1,1,0.9688953757286072,0.9829896092414856,0.9879214763641356,1.0,accept,unanimous_agreement
638058670,330,"using `appinfo.get_default_for_uri_scheme ()` works but this has raised a number of problems (some of which were already present because this pr uses `gtk.show_uri_on_window ()` which uses the default app - not just web or file browser). * if you want the choice to be limited to ""web browser"" or ""file browser"" there seems to be no good way to determine, in all locales, whether the returned app is a web browser. * some schemes such as ""ftp"" that we probably want to open in files will by default open in the web browser. * some schemes such as ""mailto://"" that a user might want to open in a web browser if it is a webmail address will open in mail. * some returned apps e.g. that for ssh:// are neither web browser nor file browser. if you want to allow other apps and have their name in the menu: * not all apps have a translated name or generic name in all locales and the app name or id may not be meaningful if we want to stick to a simple web/file browser choice then we will have to stop using `gtk.show_uri_on_window ()` and use e.g. `appinfo.launch_uris ()`",0,0,0,0.9402406215667723,0.9871724843978882,0.9779141545295716,0.0,accept,unanimous_agreement
638462569,330,"in master, if there is no selection you can still show the pwd in the file browser which is extremely useful. it's probably not within the scope of terminal to decide the appropriate app that should be associated with a uri scheme. if we want files to handle ftp:// schemes, we should probably set that in the default-settings package. i think the way to account for users wanting to open something other than the default is to provide a full ""open in"" submenu that would list every app that handles that uri scheme. if we follow the same design scheme as files, i think this could be a separate pull request since we still show the default at the top level. there's an issue report for this feature: #422 can you explain what you mean about app names? i think we should just be able to do something like `""open in %s"".printf (appinfo.get_display_name ())` right? i believe this is what we do in other ""open in"" menus",0,0,0,0.6115472912788391,0.9540368914604188,0.960695743560791,0.0,accept,unanimous_agreement
639632342,330,"the latest commits should implement opening the current link, selection or working directory in the appropriate default application. as advised i have used appinfo.get_display_name () for the label. when the ""show in "" menu option is not enabled the description falls back to ""show in default application"" as this is what it will do when it is enabled. for simplicity the content type is guessed from the filename (if necessary). i am not sure how complex we want to get with this - replicating how files does it (i.e looking at the actual file attributes offering a way of changing the default), but that can be left for another pr if required.",0,0,0,0.8651658892631531,0.9742005467414856,0.987697184085846,0.0,accept,unanimous_agreement
639634503,330,do we want to show an error dialog if the uri fails to open in the default app?,0,0,0,0.966680943965912,0.9904516935348512,0.9916388392448424,0.0,accept,unanimous_agreement
1044375088,330,closing as the linked issue has been closed by another pr,0,0,0,0.9863770604133606,0.9935413599014282,0.994818150997162,0.0,accept,unanimous_agreement
847135658,584,"do you know what's the point of [a link], it sounds like a signal which should get emitted when the directory changes, but it seems to never get emitted and calling [a link] returns `null` on my machine. shouldn't it be technically possible to get notified whenever the cwd changes, without relying on continuously polling for it? similar how `get_shell_location` [a link] use the linux `/proc/ /cwd` file, should it be possible to set up an watcher using something like [a link] ? or maybe trace the `chdir` syscalls of the child processes?",0,0,0,0.9807257056236268,0.9875175356864928,0.9817841053009032,0.0,accept,unanimous_agreement
847150964,584,"thanks for the review! i thought i took out `save_open_terminals` - i intended to. it doesn't seem necessary when updating the labels. i originally only had the labels update when the user entered `return` then changed it to `contents_changed` so that if a script changed the cwd it was reflected in the labels. the updating is throttled by a timeout so i do not think it is particularly expensive. you are right that a better solution would to be notified of a cwd change rather than reacting to signals that `might` have changed the cwd (would still have to react to adding, removing and switching tabs though). i did not know how to do that but i'll look into your suggestions.",1,1,1,0.9411997199058532,0.98586905002594,0.984747052192688,1.0,accept,unanimous_agreement
847151852,584,isn't `/proc/` a virtual directory? so i don't know whether you can monitor it.,0,0,0,0.9062319993972778,0.9536118507385254,0.9873724579811096,0.0,accept,unanimous_agreement
847156532,584,oh yes :/ according to stackoverflow seems like [a link],-1,-1,-1,0.90582674741745,0.910458505153656,0.9958544969558716,-1.0,accept,unanimous_agreement
847181554,584,"imo, the easiest solution would be to implement `check_cwd_changed` function in the `terminalwidget`, which emits a `cwd_changed` signal if the cwd has changed. then you could register the `t.cwd_changed.connect (schedule_name_check);` and call `current_terminal.check_cwd_changed` every time enter is pressed. i think this way the code would be a little bit more self documenting, because it makes clear that the names has to be checked every time a terminal widget's cwd changes. and if in the future somebody comes up with some `posix/linux` magic, they just have to replace the logic of the `terminalwidget.cwd_changed` signal. but this way would not catch the case the cwd is changed by a script, but it would be an improvement over how mate terminal, gnome terminal or tilix handle it.",0,0,0,0.9718504548072816,0.9724248051643372,0.9688223004341124,0.0,accept,unanimous_agreement
847185999,584,the last commit reduces the cost of calling `schedule_name_check` rapidly. if two calls arrive within 500ms then the existing timeout just keeps running for another 250+ms. the call simply performs an int comparison and checks a boolean. i do not see a lot of advantage in creating a new terminal signal tbh instead of monitoring the existing terminal signals.,0,0,0,0.9251487851142884,0.9742252230644226,0.956416130065918,0.0,accept,unanimous_agreement
847186000,584,"if you rather want to cover all cases by using `contents_changed`, i would still move this logic to the `terminalwidget` and store the `cwd` into an instance variable and emit an `cwd_changed` if the `cwd` changes. this should scale better with a larger number of tabs because the `check_for_tabs_with_same_name` only has to run if one of the `terminalwidgets` cwd actually changes.",0,0,0,0.9872574210166932,0.9951462149620056,0.9928559064865112,0.0,accept,unanimous_agreement
847190318,584,but then you have each terminal running code everytime its contents changes instead of mainwindow. each terminal would have to connect to and process the `contents_changed` signal instead of mainwindow and *then* emit another signal which mainwindow has to process. i suppose it might be worth it as `check_for_tabs_with_same_name` is fairly expensive but does not run very often now.,0,0,0,0.9568272829055786,0.9661211967468262,0.9788343906402588,0.0,accept,unanimous_agreement
847193719,584,isn't the `contents_changed` a signal of the `terminalwidget`? to my understanding it gets emitted for each `terminalwidget` individually and each of them should process only if their contents change. any isn't it exactly the same in the current state of the pr?,0,0,0,0.9846768975257874,0.9931083917617798,0.9933096170425416,0.0,accept,unanimous_agreement
