id,pr_number,user,created_at,body
1374636485,11695,sjpotter,2023-01-07T22:30:53Z,"note, this isn't making keys evenly distributed, as you note, different buckets can have different amount of keys. this might not be a big deal, but should be noted."
1377703989,11695,vitarb,2023-01-10T18:51:51Z,"thanks for looking at this and providing feedback. as it stands couple areas for improvement are: * making random more fair. * caching/pushing through slot id so we don't need to calculate hashes again. another small debt on my side might be writing some tests for scan in cluster mode, to ensure that combined cursor+slot logic works properly (i've manually tested it so far and was relying on few tests that already exist, i haven't checked if this case is covered by existing tests). i'll try to address these issues, meanwhile let's continue discussion in the comments and see if any other area needs to be improved as well."
1378046083,11695,vitarb,2023-01-10T23:49:35Z,"i've tested your approach with caching hashes for the last key, and at first couldn't believe the numbers, read performance doubled, write performance increased 20-30%! but then i've realized that it's unfortunately broken, the problem seems to be that addresses are getting reused and we can't be sure that pointers being the same mean actually keys being the same. ![a link] on this screenshot you can see lastkey is pointing to the same place as the key, but hash is actually different from the one calculated before. (i've added extra call to _keyhashslot just to catch this issue more easily) in fact jemalloc seem to be reusing same address over and over again for different keys. so we'll probably need to use a different approach for this."
1379322469,11695,vitarb,2023-01-11T18:37:16Z,"if we do what suggested and move slot id to lsb then cursor can occupy remaining 50 bits. my reasoning for using 48 was to leave sign bit alone to make sure that numbers look the same on the client, even if signed long is used there, also left 1 extra bit for parity and potential future improvements."
1379410975,11695,molian6,2023-01-11T19:59:01Z,"got you. i do like the idea of lsb because in reality cursor will not take 48 or 50 bits, we would have more msb left for other potential uses in future. it gave use more flexibilities."
1379665652,11695,madolson,2023-01-12T00:46:05Z,we had some conversation in another thread about a key handle that would cache the crc and the hash value after the initial lookup. re-using this handle would remove the extra computation. i think this is still the most promising way forward.
1381397812,11695,vitarb,2023-01-13T07:04:13Z,"**updated pr with following changes:** * now using lsb for slot in the scan cursor. * caching current dictionary in the redis db to avoid crc hash calculation. * rebased on top of `unstable` and resolved some conflicts. **benchmarks** i ran some benchmarks on gets and sets the result is that this implementation and `unstable` branch look almost identical (sets are on the left, gets are on the right, branch is mentioned in the terminal prompt): ![a link] **commands that were used:** sets: `src/redis-benchmark -r 1000000000 -t set -n 100000000 -p 10` gets: `src/redis-benchmark -r 1000000000 -t get -n 10000000 -p 10` next i'm going to run more benchmarks, for other potentially affected commands as well, and will make some flamegraphs, but this looks promising."
1406127392,11695,vitarb,2023-01-27T07:38:08Z,"folks, i think i've addressed all feedback, the last bit remaining is performance. i'm going to run a set of benchmarks and try to optimize any rough edges. please take another look and let me know if there are any more suggestions or concerns."
1413240475,11695,vitarb,2023-02-02T06:58:32Z,"as promised before, i've done some performance analysis. **methodology** i've tested gets/sets with cluster mode yes/no, using request pipelining to make any dictionary related issues more distinctive, 50m keys and 100 bytes of data per entry using `redis-benchmark`. (see exact commands on screenshots below). tests were ran on `c5.9xlarge x86_64 linux` cloud machine. **here is a summary of results.** **cluster mode enabled** * sets are **~7-8% faster** on this branch. * gets are **~1% faster** on this branch. benchmark comparison in cluster mode: ![a link] here are flamegraphs for sets in cluster mode: this branch ![a link] unstable ![a link] looking at the flamegraph, we can see that primary reason for sets being faster is because `slottokeyaddentry` has been eliminated which was eating ~5% of performance. gets: this branch ![a link] unstable ![a link] one curious thing to note here is that `dictsdskeycompare` reduced by almost 8%, but other code paths, including `dictfind` gained slightly. need to look a bit more into this, maybe there is some potential to improve it even further. **in cluster mode disabled** * sets have about same performance. * gets are **~1-2% slower** on this branch. ![a link] looking at the flamegraphs i couldn't pinpoint the reason for slowness on get. this branch ![a link] unstable ![a link] i'm going to investigate this added slowness on get when cluster is mode disabled, meanwhile let me know if you have any thoughts or recommendations on testing process or methodology."
1413456481,11695,zuiderkwast,2023-02-02T09:58:58Z,might have an idea about performance. do any of the benchmarks on grafana run in cluster mode?
1415549997,11695,oranagra,2023-02-03T10:00:00Z,"hi, i quickly skimmed though the discussion (not the code, or code-review comments). i'm quite concerned about this change, here's a random set of concerns: 1. as you said, we have an impact on dbsize, which used to be very fast and maybe callers abuse it. let's see a benchmark and consider optimizing it. 2. the effects on incremental rehashing, random and probably other things we didn't realize yet need some thinking and may take time till we can fully trust this. 3. i would like to learn more about the possible negative impacts of this on non-clustered deployments. the first thing that comes to mind is memory usage, specifically on small databases. 4. i didn't yet look at the code and the attempt to avoid re-hashing or re-finding the slot (if we have a cache that cleared after each command), i worry that maybe you made some optimizations to reduce the negative impacts of this pr on some cases, but can't use these tricks for other cases and they're left unoptimized and the pr has a negative impact. e.g. multi-slot scripts, mget, sunionstore, etc. i'd note that in both 6.2 and 7.2 we added some severe performance regression for certain (even popular) workloads without realizing it, and it took some time until the community reported these regressions, so this drastic change worries me and i would want to seek more confidence."
1415770526,11695,zuiderkwast,2023-02-03T11:59:47Z,"some thoughts on points 3-4: 3: i don't think there's any memory impact in standalone mode. there's only one dict, not 16k as in cluster mode. 4: mget and sunionstore raise -crossslot if keys are of different slots, so that shoudn't be an issue. multi-slot scripts might be a problem though, if they're supported in cluster mode. i'm not sure what we allow in this area."
1415780546,11695,oranagra,2023-02-03T12:04:51Z,"ohh. i didn't know that in non cluster mode there's one dictionary (didn't look at the code yet). so what impact does it have on non cluster mode, or any other negative impact on cluster mode?"
1415790426,11695,zuiderkwast,2023-02-03T12:12:47Z,"for performance impact in cluster and non-cluster mode, see vitarb's comment above, the one with the flame graphs. (theoretically, there shouldn't be any impact on non-cluster. i don't know where it comes from.) for cluster mode, there is a large fixed memory impact (16k dicts), but a 16b/key save and improved latency."
1416678563,11695,vitarb,2023-02-04T06:39:18Z,", thanks for your feedback. let me try to address some of your concerns. we should be able to get back to o(1) by simply adding a key counter at the redisdb level. incremental rehashing should not be any less efficient than it was before. we are not adding any additional memory usage per entry, as well as we won't be allocating extra dictionaries if cluster mode is disabled. can you please elaborate what exactly concerns you? it is true that slot caching optimization works only for single slot access (e.g. get/set/etc), multislot scripts would take a small hit requiring key hash calculation on db access. i will measure the impact to make it more clear if it is concerning or not, but i don't expect significant performance degradation there."
1423659044,11695,vitarb,2023-02-09T05:34:30Z,"updated pr with following changes: * slot id is now used from the current client instead of a new field in `redisdb` * dbsize operation is o(1), instead of o(slot count), thanks to a new `key_count` field in the `redisdb` * used 64 bit random instead of 32 bit version to cleaner support key spaces larger than 2^32. also i've done another round of performance testing, and i don't see any regressions in cluster mode disabled anymore."
1430070543,11695,madolson,2023-02-14T16:56:23Z,"we reviewed the high level of the pr today with the core team. consensus was that it's a complex change, but we are still inclined to push forward for 7.2. it needs to be in rc1 since it will require the most time to bake before ga."
1449688772,11695,zuiderkwast,2023-03-01T09:31:22Z,reviewers usually don't like force-pushes. it makes it harder to see what's new since last review. it's better to use merge commits. when the pr is ready it will be squash-merged anyways.
1459641699,11695,oranagra,2023-03-08T07:08:09Z,"please avoid force-pushes, it makes it harder to keep track of what was reviewed and what wasn't. instead, since this is gonna be squash-merged, if you wanna rebase from unstable, just use a plain merge."
1461102753,11695,vitarb,2023-03-09T00:59:12Z,"just ran a quick test, filled 1gb database with keys using benchmark (standard small values), was able to fit 22% more keys on this branch (12998272 keys) comparing to the unstable (10644416 keys). entry size (entry+key+value) went down from 88 to 72 bytes (in line with expected 16 bytes reduction per entry). substantial improvement for small key/value pairs."
1467404704,11695,vitarb,2023-03-14T05:47:24Z,here is some data that visualizes lru eviction on this branch for random keys: ![a link] versus unstable: ![a link] i don't see any quality degradation based on the above and other tests that i ran.
1476349204,11695,madolson,2023-03-20T14:35:59Z,where your workloads perfectly uniform?
1476411517,11695,vitarb,2023-03-20T15:10:51Z,"random keys, so not perfectly uniform, but not artificially skewed either."
1478718305,11695,vitarb,2023-03-21T23:19:38Z,"as per recent feedback, i re-ran benchmarks, and perf results are looking good (even better than during my original run). cluster mode disabled: ![a link] ![a link] cluster mode enabled: ![a link] ![a link] also i've engineered an absolute worst case scenario for the allkeys lru, when entire db is filled with keys that are in the single slot, and then more keys are added into random slots. as expected, lru has poor performance in this case, evicting most keys from the recent batch, because random slot selection is not weighted by the slot size and is as likely to return a slot with 1 key as it is to return a slot with 1k keys. ![a link] i see a couple of ideas for how to improve fairness for large slots, let me explore them and i'll post an update."
