id,pr_number,body,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason
1719210795,5439,thanks for your great contribution! i think we should add `identifier` in `package` as well as `detectedvulnerability` since it is an attribute of the package. what do you think? it means purls should be generated in the analysis part. [a link] purl can be generated here for language-specific packages. [a link] os packages may need to generate purls in each analyzer. [a link] please let me know if you have any comments.,1,1,1,0.9889742136001588,0.9899797439575196,0.9943218231201172,1,accept,unanimous_agreement
1738968352,5439,i left few comments. also i think we can upgrade cyclonedx and spdx logic (use purl from `identifier`): [a link],0,0,0,0.9847160577774048,0.95952171087265,0.9917924404144288,0,accept,unanimous_agreement
1743439263,5439,i quickly looked through the golden files and noticed some things.,0,0,0,0.9701416492462158,0.977702796459198,0.8936955332756042,0,accept,unanimous_agreement
1758960436,5439,hello sorry for delay. i have priority tasks. i left a few comments. please take a look.,-1,-1,-1,0.987420618534088,0.9926222562789916,0.986952304840088,-1,accept,unanimous_agreement
1779009604,5439,hello i left comments. can you refactor the code based on these comments?,0,0,0,0.9882224202156068,0.939298152923584,0.993267059326172,0,accept,unanimous_agreement
1796865172,5439,"thanks! i changed the purl field from string to the purl struct, but the rest looks good.",1,1,1,0.9873356223106384,0.9930176734924316,0.993505597114563,1,accept,unanimous_agreement
2407481414,7732,"i think we want to add a new page for ""self-hosting databases"". it can be used for air-gapped environments, but also useful for rate limits or network bandwidth. we can explain [a link] in the page. [a link]",0,0,0,0.9795019030570984,0.981963038444519,0.9841402769088744,0,accept,unanimous_agreement
2447091626,7732,it lgtm for this iteration. i think we can merge this for now and update in subsequent prs if more changes are still needed. wdyt ?,0,0,0,0.978257954120636,0.978573739528656,0.9882780909538268,0,accept,unanimous_agreement
2093600389,6781,/trivy i added some changes to get along with release please. please take another look.,0,0,0,0.9536935091018676,0.945829689502716,0.9108476638793944,0,accept,unanimous_agreement
2098364013,6781,lgtm,0,0,0,0.9795994758605956,0.7242414951324463,0.9618706703186036,0,accept,unanimous_agreement
2100792249,6781,looks good :+1: left a couple of comments,1,1,1,0.9685319066047668,0.9904824495315552,0.9959129691123962,1,accept,unanimous_agreement
2101287529,6781,lgtm,0,0,0,0.9795994758605956,0.7242414951324463,0.9618706703186036,0,accept,unanimous_agreement
1747284400,5635,"hello thanks for your work! i left few comments. can you also add tests for spdx, cyclonedx to see how we use uuid for these formats?",1,1,1,0.9846220016479492,0.9897760152816772,0.9918233752250672,1,accept,unanimous_agreement
1776540484,5635,"lgtm. left small comments. take a look, please",0,0,1,0.9751924276351928,0.7460306286811829,0.5303539633750916,0,accept,majority_agreement
1778948844,5635,"lgtm now! thanks for your work! i approved this pr. take a look, when you have time, please.",1,1,1,0.989161491394043,0.9956389665603638,0.9961853623390198,1,accept,unanimous_agreement
1788125350,5635,we updated unstable tests now you can definitely watch this show,0,0,0,0.8724991083145142,0.9698041677474976,0.9476226568222046,0,accept,unanimous_agreement
2054358492,5635,thanks for your patient. lgtm. i left a small comment.,1,1,1,0.8972359299659729,0.9586017727851868,0.9765273332595824,1,accept,unanimous_agreement
1072341649,2333,"i said i was ok, but after all i left some comments:grinning_face_with_smiling_eyes:",1,0,1,0.484567642211914,0.9560368061065674,0.956544041633606,1,accept,majority_agreement
1088749788,2333,i left some small comments. i believe this is the last review.,0,0,0,0.8154592514038086,0.9340388178825378,0.990574061870575,0,accept,unanimous_agreement
2501617294,8080,"i think we also need to skip `dev` group. create new issue for this case. please i left comments, take a look, please",0,0,0,0.9730237722396852,0.9627522826194764,0.9893368482589722,0,accept,unanimous_agreement
2505662195,8080,looks good. left small comments,1,1,1,0.9546629190444946,0.9745532870292664,0.9804427027702332,1,accept,unanimous_agreement
2508640026,8080,lgtm cc.,0,0,0,0.9792212843894958,0.8964201211929321,0.9920420050621032,0,accept,unanimous_agreement
2511395487,8080,lgtm. left small comments.,0,0,0,0.9709176421165466,0.8959571719169617,0.9892634749412536,0,accept,unanimous_agreement
2591935070,8177,"for empty results, what if showing `-` in all cells in addition to warnings? [code block]",0,0,0,0.9871197938919068,0.9921057224273682,0.9920658469200134,0,accept,unanimous_agreement
514316164,99,"lgtm. btw, i had to intention to 'merge'. obviously i'm not the a maintainer on this projet.",0,0,0,0.7037568688392639,0.951517939567566,0.9580917954444884,0,accept,unanimous_agreement
394634322,433,"the source code looks good to me. the remaining task is to make sure there is really no critical vulnerability with centos:7. i think we can list vulnerabilities running trivy and check the actual severities of them to go to red hat website. also, you can pick up some critical vulnerabilities and install the vulnerable version to centos image. then, we should confirm the critical vulnerability is detected.",1,1,1,0.9119062423706056,0.9030618071556092,0.5351334810256958,1,accept,unanimous_agreement
1396939071,4058,"lgtm. thanks! btw, this pr bumps the spdx version. i feel like this is a feature enhancement adding support for spdx 2.3. what do you think? can we change the title to `feat(spdx): add support for spdx 2.3`?",1,1,1,0.9922927618026732,0.9936888217926024,0.9932344555854796,1,accept,unanimous_agreement
447632005,542,left some comments. at the moment this is also not unit-tested. you could take a look at a few examples here: [a link],0,0,0,0.9847660064697266,0.9878414273262024,0.9921057224273682,0,accept,unanimous_agreement
