id,pr_number,body,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason
1385885426,5439,"a single package can have multiple identifiers, like cpe and purl. it should be able to accommodate all of them. one idea is make `pkgidentifier` an array, but it is a bit bothering to access purl because it needs to iterate the array every time. what if simply adding identifiers as the field? [code block]",0,0,0,0.9192559719085692,0.9705812931060792,0.985192060470581,0.0,accept,unanimous_agreement
1385887019,5439,we used to need it in order to store bom-ref. i'm afraid that removing this field affects scanning somewhere. but we may no longer need it since we dropped some capabilities. i'll take a look.,0,-1,-1,0.7284348607063293,0.9061983823776244,0.6782854199409485,-1.0,accept,majority_agreement
1386479013,5439,"all right, i'll adopt this approach.",0,0,0,0.945641815662384,0.971601903438568,0.9847689867019652,0.0,accept,unanimous_agreement
1395469096,5439,i marked it as deprecated at [a link] instead of removing it,0,0,0,0.9863533973693848,0.9894466400146484,0.968845009803772,0.0,accept,unanimous_agreement
1396638425,5439,why is there extra `1%3a` in this line?,0,0,0,0.972679615020752,0.9918789863586426,0.990293264389038,0.0,accept,unanimous_agreement
1396641131,5439,looks like purl should contain [a link]: [a link],0,0,0,0.9801678657531738,0.9909062385559082,0.9904250502586364,0.0,accept,unanimous_agreement
1396660395,5439,"do we need this change? we can just add `purl.newpackageidentifier(filetype, newpkg)`: [code block]",0,0,0,0.9880423545837402,0.994415283203125,0.9961890578269958,0.0,accept,unanimous_agreement
1396669181,5439,do we need to use pointer?,0,0,0,0.9853296875953674,0.9916531443595886,0.9945393204689026,0.0,accept,unanimous_agreement
1396670327,5439,if i understand correctly - we will remove `pkgref` later. but why we remove it here?,0,0,0,0.981799066066742,0.991786539554596,0.9922693967819214,0.0,accept,unanimous_agreement
1396673891,5439,if we can't build purl for package - we use uuid - [a link] in this case we will skip this uuid. perhaps we need to add uuid as in `pkgidentifier`?,0,0,0,0.9893369674682616,0.9954047203063964,0.9926175475120544,0.0,accept,unanimous_agreement
1396682801,5439,previous numbers should not be changed - [a link] [code block],0,0,0,0.9849604964256288,0.9925480484962464,0.9959516525268556,0.0,accept,unanimous_agreement
1396698237,5439,i played with your changes and found that you run `purl.newpackageidentifier` for each detected line. we need to call this function after package detection is complete.,0,0,0,0.9879775047302246,0.980285942554474,0.9928346872329712,0.0,accept,unanimous_agreement
1396842552,5439,that's a good question... it might be related with some weird encoding done at the function below: - [a link],-1,1,1,0.8386226892471313,0.7619044184684753,0.9109821915626526,1.0,accept,majority_agreement
1396846978,5439,"we can include the distro & arch information by providing a valid metadata in the line below (by ensuring this function receives it as an argument): - [a link] but i wasn't able to find the way to have that info when the function is invoked, e.g.: - [a link]",0,0,0,0.9852262139320374,0.9943055510520936,0.994106650352478,0.0,accept,unanimous_agreement
1396849043,5439,please note `purl.newpackageidentifier` receives the package as second parameter,0,0,0,0.9879912734031676,0.9937679767608644,0.9953274726867676,0.0,accept,unanimous_agreement
1396852919,5439,"no. to be honest, i don't have a strong opinion about this. in terms of performance it depends on the size of the structs, these two reads can add more light on this topic: - [a link] - [a link] i usually prefer pointers because it's easier to determine if something is set or not: it's easier to do `foo != nil` than `foo != customtype{}`",-1,0,0,0.7639021277427673,0.890661895275116,0.7523338198661804,0.0,accept,majority_agreement
1396854118,5439,"good catch, reverting it",1,1,1,0.9701125621795654,0.97432941198349,0.9811320304870604,1.0,accept,unanimous_agreement
1396858663,5439,"i don't think uuids are valid to identify known vulnerabilities, at least i mainly find references to use purl, cpe or swid: - [a link] - [a link]",0,0,0,0.9496601223945618,0.982543408870697,0.9836655259132384,0.0,accept,unanimous_agreement
1396866884,5439,"done, see [a link]",0,0,0,0.9842819571495056,0.9243940711021424,0.9950354099273682,0.0,accept,unanimous_agreement
1396867051,5439,"done, see [a link]",0,0,0,0.9842819571495056,0.9243940711021424,0.9950354099273682,0.0,accept,unanimous_agreement
1396874436,5439,do you mean after `parseapkinfo` is invoked? or even after that?,0,0,0,0.9867374300956726,0.9941856861114502,0.9941627383232116,0.0,accept,unanimous_agreement
1396978395,5439,yep. i know about this decode([a link] but i missed first `1`. after decoding - `pkg:rpm/openssl-libs:1.1.1k-4.el8` but we should to move epoch to qualifiers - [a link],0,0,0,0.9783049821853638,0.9697684049606324,0.9890760183334352,0.0,accept,unanimous_agreement
