repository,file_type,id,pr_number,body,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason,manual_label
deluge-torrent/deluge,review_comments,778318916,331,doesn't this needs to be a x64 version of gtk?,0,0,0,0.9834664463996888,0.9914517998695374,0.9924687743186952,0.0,accept,unanimous_agreement,2
deluge-torrent/deluge,review_comments,778322855,331,there is only two lines difference between these nsi files so there should only be one nsi script that be be called with optional argument for 32-bit build (64-bit default?),0,0,0,0.9893206357955932,0.9936123490333556,0.99313884973526,0.0,accept,unanimous_agreement,2
deluge-torrent/deluge,review_comments,778324478,331,there should be no reason to skip isort on this file,0,0,0,0.964023768901825,0.9577593207359314,0.9920523166656494,0.0,accept,unanimous_agreement,2
deluge-torrent/deluge,review_comments,778484845,331,yes the x64 build had not completed yet so i didn't have a url. its done now and i just woke up so i'm going to update.,0,0,0,0.9406234622001648,0.9698476195335388,0.988050639629364,0.0,accept,unanimous_agreement,2
deluge-torrent/deluge,review_comments,778485045,331,"i am not really familiar with nsis, i will look into that.",-1,0,0,0.6196532845497131,0.622641384601593,0.9292944669723512,0.0,accept,majority_agreement,2
deluge-torrent/deluge,review_comments,778485180,331,"was just a copy paste from the bbfreeze file, sorry.",-1,-1,-1,0.988093912601471,0.989657700061798,0.9904666543006896,-1.0,accept,unanimous_agreement,2
deluge-torrent/deluge,review_comments,780330445,331,is this a typo? also this does not match the x86 step,0,0,0,0.9779422879219056,0.9713077545166016,0.9902893304824828,0.0,accept,unanimous_agreement,2
deluge-torrent/deluge,review_comments,780330548,331,"can we use [a link] to deduplicate the build-windows steps. so perhaps set a `gvsbuild` for download link, `arch` key set to `x86` or `x64` and `wheel_arch` to `win32` or `amd64` etc...",0,0,0,0.9895303249359132,0.995547890663147,0.9946488738059998,0.0,accept,unanimous_agreement,2
deluge-torrent/deluge,review_comments,780331793,331,i know this was just renamed but can we point to the correct dependencies reference in docs,0,0,0,0.9880556464195251,0.98879075050354,0.9931053519248962,0.0,accept,unanimous_agreement,2
deluge-torrent/deluge,review_comments,780333095,331,could we convert this to a 'markdown' document so rename extension to `.md`?,0,0,0,0.9894305467605592,0.9956302642822266,0.9952859282493592,0.0,accept,unanimous_agreement,2
