id,pr_number,user,created_at,body,codebert_sentiment_label,codebert_confidence
113856314,2929,onurkaraman,2017-04-28T05:53:31Z,can we contain the `javaconverters._` import to be within the specific method needing the conversion as is being done elsewhere in kafkacontroller? importing at the file-level can lead to a lot of surprises when reading the code.,0,0.9913092851638794
113856373,2929,onurkaraman,2017-04-28T05:54:07Z,remove. this import already exists.,0,0.9749880433082581
113856447,2929,onurkaraman,2017-04-28T05:55:07Z,"every other data structure in the controller uses the old topicandpartition. for consistency, can we use topicandpartition instead of topicpartition?",0,0.9924091100692749
113856721,2929,onurkaraman,2017-04-28T05:57:39Z,can just be: [code block],0,0.9923270344734192
113856779,2929,onurkaraman,2017-04-28T05:58:18Z,can just be: [code block],0,0.9923270344734192
113857148,2929,onurkaraman,2017-04-28T06:02:27Z,can we make this naming consistent with topicdeletionstopreplicaresult? we can either change the other class name or maybe change your new class to something like leaderandisrresult or leaderandisrresponseresult?,0,0.9946208000183105
113973577,2929,lindong28,2017-04-28T16:51:48Z,i think it may be better to rename `topicdeletionstopreplicaresult` to `topicdeletionstopreplicaresponsereceived`. but i don't have a strong opinion on this. i can also rename `leaderandisrresponsereceived` to `leaderandisrresponseresult`. do you have a strong preference between the two?,0,0.9747222661972046
113973608,2929,lindong28,2017-04-28T16:51:59Z,sure. fixed now.,0,0.9868775010108948
113973627,2929,lindong28,2017-04-28T16:52:07Z,sure. fixed now.,0,0.9868775010108948
113975537,2929,lindong28,2017-04-28T17:02:05Z,i was thinking that we may want to use the java version for new code so that we can gradually migrate to the java version. i have change the code to use topicandpartition.,0,0.9756753444671631
113975948,2929,lindong28,2017-04-28T17:04:27Z,fixed now.,0,0.9818974137306213
113975960,2929,lindong28,2017-04-28T17:04:32Z,fixed now.,0,0.9818974137306213
113984161,2929,onurkaraman,2017-04-28T17:47:26Z,i'd prefer renaming `topicdeletionstopreplicaresult` to `topicdeletionstopreplicaresponsereceived`.,0,0.9937494993209839
114925916,2929,ijuma,2017-05-05T03:03:47Z,this rule doesn't apply to `javaconverters` since you need explicit `asscala` and `asjava` calls anyway. that rule was for `javaconversions` which did things automatically and has been deprecated.,0,0.9952680468559265
114925955,2929,ijuma,2017-05-05T03:04:37Z,"yeah, we definitely want to migrate all the code to the java class. it probably makes sense to do the whole class in one go though.",0,0.9779967665672302
119011953,2929,becketqin,2017-05-30T04:52:54Z,why should we rename the class?,0,0.9861345887184143
119012138,2929,becketqin,2017-05-30T04:55:35Z,this was a public api so it seems worth keeping and maybe mark it as deprecated.,0,0.9880619049072266
119012234,2929,becketqin,2017-05-30T04:56:56Z,maybe add some java doc to describe the exception a little?,0,0.9888601899147034
119012458,2929,becketqin,2017-05-30T05:00:15Z,can we add java doc for metadata request v3?,0,0.9944948554039001
119012849,2929,becketqin,2017-05-30T05:06:29Z,java doc is missing.,0,0.9521708488464355
119012994,2929,becketqin,2017-05-30T05:07:39Z,nit: name is a little different from the way zk_version was named.,0,0.8939333558082581
119013074,2929,becketqin,2017-05-30T05:08:58Z,can just fall through.,0,0.9849734306335449
120798287,2929,lindong28,2017-06-08T04:35:36Z,thanks for the information .,0,0.7220116257667542
120800388,2929,lindong28,2017-06-08T05:03:46Z,this patch adds the scala class `leaderandisrpartitionstate` and `metadatapartitionstate`. `metadatapartitioninfo` makes it more explicit that this is a java class that corresponds to `metadatapartitionstate`.,0,0.9943807721138
120800491,2929,lindong28,2017-06-08T05:05:06Z,then i wouldn't bother to rename this class if it is public api.,0,0.8769717812538147
120800642,2929,lindong28,2017-06-08T05:06:43Z,sure. i added this comment: `miscellaneous disk-related ioexception occurred when handling a request`.,0,0.9916067123413086
120800786,2929,lindong28,2017-06-08T05:09:03Z,sure. added this comment: [code block],0,0.9884172081947327
120800846,2929,lindong28,2017-06-08T05:10:00Z,good catch. thanks. i replaced it with `is_new` both here and in the protocol.java.,1,0.9941164255142212
120800894,2929,lindong28,2017-06-08T05:10:51Z,i forgot this is java not scala. good point. fixed now.,1,0.6613935828208923
121294118,2929,becketqin,2017-06-11T23:12:45Z,"the comment seems a little convoluted. i think it can just be ""whether the replica should have existed on the broker or not.""",0,0.6953251957893372
121294281,2929,becketqin,2017-06-11T23:20:33Z,"do we need to create `leader_and_isr_request_live_leader_v1`? it seems that we do not have a consistent convention on when to create a new internal field version. my preference is that we always bump up request/response version if either request or response version is bumped, because the version would be used for compatibility check. but for internal fields, we do not have to bump up version if there is no change.",0,0.9932804703712463
121294385,2929,becketqin,2017-06-11T23:26:10Z,"yes, this is a public api. renaming it requires a kip.",0,0.9827879071235657
121294648,2929,becketqin,2017-06-11T23:40:16Z,"if the default value of isnew is false, for brokers which are running ibp version lower than 0.11.1, replicas may not be created if a broker has a disk failure? in leaderandisrrequest earlier than v5, it actually means `create the replica if it does not exist`. in this case, i think it might make sense to keep the same behavior on the broker when storage failure is detected. i.e. let the entire broker halt if ibp is lower than 0.11.0.",0,0.9918395280838013
121294669,2929,becketqin,2017-06-11T23:40:52Z,"btw, can you also bump up `apiversions` as well?",0,0.9911609888076782
121294748,2929,becketqin,2017-06-11T23:44:31Z,good cleanup.,1,0.9691222906112671
121294952,2929,becketqin,2017-06-11T23:47:17Z,is this renaming necessary?,0,0.9912069439888
121295031,2929,becketqin,2017-06-11T23:52:10Z,the hierarchy here is a little strange. it might be clearer to create a new `abstractpartitionstate` class and let the partitionstate in leaderandisrrequest and updatemetadatarequest inherit from it.,0,0.8291104435920715
121295155,2929,becketqin,2017-06-11T23:56:56Z,see comments about the `partitionstate` hierarchy.,0,0.9925658702850342
121295230,2929,becketqin,2017-06-12T00:00:23Z,no need to do this if the struct does not contain the offline_replicas field. a big if statement seems simpler.,0,0.9810326099395752
121295331,2929,becketqin,2017-06-12T00:05:39Z,is this change intended? can the parent directories on different disk have the same name?,0,0.9878275394439697
121295556,2929,becketqin,2017-06-12T00:16:13Z,it is weird to pass in both controller and a member of the controller. the eventmanager field is already private to controller package so it is accessible from here.,-1,0.9791473746299744
121295627,2929,becketqin,2017-06-12T00:18:48Z,could be replaced by [code block].,0,0.9905209541320801
121296146,2929,becketqin,2017-06-12T00:39:50Z,no need to have the brackets around `brokerid`,0,0.9925123453140259
121296370,2929,becketqin,2017-06-12T00:48:03Z,some of the logics in this class are the same as in `onbrokerfailure()` probably worth trying to abstract them out to a shared method to handle offline replicas.,0,0.994502067565918
121296397,2929,becketqin,2017-06-12T00:49:05Z,no need to have eventmanager passed in.,0,0.9898444414138794
121296413,2929,becketqin,2017-06-12T00:49:40Z,empty java doc.,0,0.9829030632972717
121296662,2929,becketqin,2017-06-12T00:59:18Z,ditto above.,0,0.9803552627563477
121296804,2929,becketqin,2017-06-12T01:04:53Z,ditto above.,0,0.9803552627563477
121297063,2929,becketqin,2017-06-12T01:13:10Z,is a mutable map enough here?,0,0.9912262558937073
121297514,2929,becketqin,2017-06-12T01:22:21Z,why arraybuffer?,0,0.9709710478782654
121297615,2929,becketqin,2017-06-12T01:25:06Z,would a mutable map work here?,0,0.9932847023010254
121297859,2929,becketqin,2017-06-12T01:31:27Z,"there should not be duplicates in the `livelogdirs`, right? so we can just remove the dir for `livelogdirs`.",0,0.9941375255584717
121298466,2929,becketqin,2017-06-12T01:44:00Z,i did not see the logic to handle io failures in log segments loading. am i missing something?,0,0.549402117729187
121299795,2929,becketqin,2017-06-12T02:00:53Z,we should probably exit if broker id load or checkpoint fail.,0,0.9873237609863281
121305112,2929,becketqin,2017-06-12T03:19:54Z,"it seems that sometimes we are catching both ioexception and kafkastorageexception, sometimes we only catch kafkastorageexception. it might be better to only catch ioexception at the the direct thrown and convert them to kafkastorageexception. so in the caller methods we only need to catch kafkastorageexception.",0,0.9878292083740234
121305435,2929,becketqin,2017-06-12T03:25:16Z,this exception should probably extend from retriableexception instead of apiexception. a disk failure should not cause the client to throw exception to the users. the clients should just retry after the leadership moves to another healthy replica.,0,0.9919052124023438
121313873,2929,lindong28,2017-06-12T05:50:36Z,sure. i have updated the comment as you suggested.,0,0.9883020520210266
121313909,2929,lindong28,2017-06-12T05:50:58Z,sure. i updated the patch to removed `leader_and_isr_request_live_leader_v1`.,0,0.9953446984291077
121314572,2929,lindong28,2017-06-12T05:58:35Z,"regarding the first comment, it seems safer to disable replica creation if any replica offline. i think it is probably more backward compatible to do so -- currently leaderandisrrequest will fail to create replica if any disk is offline. regarding the second comment, good point. i should have updated the controller code to specify the version for leaderandisrrequest and updatemetadatarequest based on the configured `interbrokerprotocolversion`. i have updated the patch to do this and added `kafka_0_11_1_iv0` in `apiversion`. thanks!",1,0.982702374458313
121314687,2929,lindong28,2017-06-12T06:00:02Z,`metadataresponsepartitionstate` will be more consistent and clearer than `partitionmetadata` in describing the usage of this class. it is not necessary to change the class. i replaced the todo with a comment that says `this is used to describe metadataresponsepartitionstate`.,0,0.9919948577880859
121314881,2929,lindong28,2017-06-12T06:02:16Z,"sure. i think we can do that refactor. since this is not an important refactor, can we do this refactor later or even in separate patch to reduce the chance of conflicts with other commits? for now i replaced the todo with a comment that says `this is used to describe leaderandisrpartitioninfo`.",0,0.9899217486381531
121314992,2929,lindong28,2017-06-12T06:03:26Z,i think the current class name updatemetadatarequestpartitionstate is good enough. i have removed this todo.,0,0.9236465692520142
121315115,2929,lindong28,2017-06-12T06:04:43Z,"the current code is simpler than having an extra `if` statement. i am wondering what is the benefit of the extra `if` statement. it seems to have negligible impact on performance, right?",0,0.9235591888427734
121315417,2929,lindong28,2017-06-12T06:08:39Z,"yes, it is intended. i think `dir.getparent` is exactly the same as `dir.getparentfile.getabsolutepath` according to their java doc. `dir.getparent` is a bit shorter. i think parent directories on different disk must have the different name since they are specified as a list of strings using `log.dirs` config. they must be different so that kafka can distinguish between them.",0,0.9916229844093323
121315565,2929,lindong28,2017-06-12T06:10:44Z,good point. previously i think my ide tells me it can not be accessed as `controller.eventmanager`. i have updated it to use `controller.eventmanager`.,1,0.9169302582740784
121315578,2929,lindong28,2017-06-12T06:10:53Z,good point. fixed now.,1,0.8883477449417114
121315647,2929,lindong28,2017-06-12T06:11:47Z,great point. i have moved the overlapping logic to a new method named `onreplicabecomeoffline(newofflinereplicas: set[partitionandreplica])`.,1,0.9767623543739319
121315661,2929,lindong28,2017-06-12T06:11:56Z,sure. fixed now.,0,0.9868775010108948
121316067,2929,lindong28,2017-06-12T06:15:48Z,this comment seems ok since it is similar to the comment of `brokerchangelistener` and `isrchangenotificationlistener` etc. i can improve it. is there any example listener class's comment you want me to follow?,0,0.9824466705322266
121316335,2929,lindong28,2017-06-12T06:18:22Z,"i agree. but all existing listener class (e.g. partitionreassignmentlistener) takes this as the second argument. it seems better to keep the same code style for `logdireventnotificationlistener`, or we can update all of them to remove the second argument `eventmanager`. which solution do you prefer?",0,0.9833352565765381
121316376,2929,lindong28,2017-06-12T06:18:37Z,it is removed now. thanks.,1,0.9251085519790649
121316420,2929,lindong28,2017-06-12T06:18:44Z,it is removed now. thanks.,1,0.9251085519790649
121316852,2929,lindong28,2017-06-12T06:22:20Z,"i think it can be changed to a mutable map since a volatile var map can usually be replaced by a mutable map and vise versa. does kafka code has a preference between the two? i have chosen to use volatile var here because the code may be simpler. for example, i can simply do `checkpoints = checkpoints.filterkeys(_.getabsolutepath != dir)` in `logcleanermanager.handlelogdirfailure(dir: string)`.",0,0.9920542240142822
121317056,2929,lindong28,2017-06-12T06:24:16Z,"i think it can be changed to a mutable map since a volatile var map can usually be replaced by a mutable map and vise versa. does kafka code has a preference between the two? i have chosen to use volatile var here because the code may be simpler. for example, i can simply do `recoverypointcheckpoints = recoverypointcheckpoints.filterkeys(file => file.getabsolutepath != dir)` in `logmanager.handlelogdirfailure(dir: string)`.",0,0.99128258228302
121319054,2929,lindong28,2017-06-12T06:43:47Z,"previously i think it is ok not to handle failure in `loadlogs()` because the subsequent requests (e.g. fetchrequest, producerrequest, leaderandisrrequest) can trigger `handlelogdirfailure(...)`. handling log directory failure in `loadlogs()` could allow broker to fail faster if all log directories are offline at the cost of slightly more code. anyway, i have updated the code to handle io failure in log segments loading.",0,0.9938189387321472
121319440,2929,lindong28,2017-06-12T06:47:22Z,we need to pass `logmanager.livelogdirs` to `logcleanermanager` by reference and be able to propagate the change in `logmanager.livelogdirs` to `logcleanermanager`. therefore we need to change its type to arraybuffer so that it is mutable. does this make sense?,0,0.9940747618675232
121319883,2929,lindong28,2017-06-12T06:51:16Z,note that `livelogdirs` has type `arraybuffer[file]` and `dir` has type `string`. it seems that `arraybuffer` only allows remove by position in the array. it does not have a method to remove element by value.,0,0.9944055080413818
121320013,2929,lindong28,2017-06-12T06:52:20Z,"can you explain why we should let broker exit if broker id load fail? my concern is that this will cause broker to exit if any log directory goes offline, which defeats the purpose of this kip.",0,0.7920958399772644
121320570,2929,lindong28,2017-06-12T06:57:39Z,"it is possible to catch ioexception at the the direct thrown and convert them to kafkastorageexception. but the code change required for those try/catch/indentation is probably much more than the code needed for the extra exception in the catch. also, it is probably easier to verify that we catch both ioexception and kafkastrageexception in the request handling code than making sure we have a try/catch around every code that touches io. does this make sense?",0,0.9905356764793396
121320850,2929,lindong28,2017-06-12T07:00:26Z,i think it is probably better to keep `kafkastorageexception` as `apiexception` similar to the definition of`replicanotavailableexception`. the client code should not see `kafkastorageexception` if any replica is offline due to disk failure. instead the client should see e.g. `leadernotavailableexception` which is `retriableexception`. `kafkastorageexception` will only be received by controller. does this make sense?,0,0.9947511553764343
121347432,2929,ijuma,2017-06-12T09:32:10Z,"since it's an inner class of `metadataresponse`, there is no need to also add `metadataresponse` as a prefix to the inner class name.",0,0.9944429993629456
121349573,2929,ijuma,2017-06-12T09:41:19Z,"the intent is for `kafkacontroller.eventmanager` to be visible for testing (there's a comment next to the field). maybe we need to change the tests to access it reflectively since it's understandable that people may miss the comment. the reasoning is that by passing the `kafkacontroller` everywhere, it makes it harder to understand and limit the responsibility of each class. it would be nicer if we passed more granular instances . for example, this class needs `eventmanager`, `config`, `topicdeletionmanager` and `controllerchannelmanager`. if we passed those instead, we get a picture of what the class needs immediately instead of having to read every line of code.",0,0.9938255548477173
121349800,2929,ijuma,2017-06-12T09:42:24Z,i explained in another similar comment why `eventmanager` is passed explicitly.,0,0.9905479550361633
121350268,2929,ijuma,2017-06-12T09:44:36Z,"the semantics are not the same if you simply replace a volatile map with a mutable one in the face of concurrency (i haven't looked at the code, but the volatile implies that multiple threads are in play here).",0,0.9866460561752319
121351052,2929,ijuma,2017-06-12T09:48:27Z,you can remove it by value by using `def -= (x: a): this.type`.,0,0.9924620985984802
121467556,2929,lindong28,2017-06-12T16:56:01Z,"it may be useful to rename this class such that, instead of doing `new metadataresponse.partitionmetadata(...)` in the code, we can do `import org.apache.kafka.common.requests.metadataresponse.partitionmetadata` and `new partitionmetadata(...)` e.g. in `metadatacache.java`. the latter is more concise. anyway, i have replaced this todo with just a comment.",0,0.9891385436058044
121468083,2929,lindong28,2017-06-12T16:58:09Z,"thanks for the explanation. do you prefer to include `eventmanager` explicitly in the constructor of `controllerbrokerrequestbatch`, or is it ok to reference `eventmanager` via `kafkacontroller`?",1,0.6142506003379822
121468423,2929,lindong28,2017-06-12T16:59:26Z,thanks. i think i will keep the existing approach of including `controllereventmanager` in the constructor of those listeners since it is needed in the test. we can refactor them in a separate patch if it is necessary.,1,0.9032782912254333
121469351,2929,lindong28,2017-06-12T17:03:14Z,yeah i understand the meaning of volatile. can you explain a bit more specifically the case in which one can not be replaced by the other? thank you.,1,0.5788634419441223
121483933,2929,lindong28,2017-06-12T18:02:17Z,you are right. i have updated the patch to use `livelogdirs -= new file(dir)`.,0,0.9482077360153198
121559449,2929,ijuma,2017-06-13T00:33:56Z,"if one uses a volatile var, it's possible to update multiple entries in the map without exposing the intermediate states. with mutable maps, that's typically not possible without some form of external locking. on the other hand, one can lose updates by using a volatile var. generally, it's clearer to use a concurrentmap if that is the intent.",0,0.9903554916381836
121560258,2929,lindong28,2017-06-13T00:41:47Z,"thanks for the explanation . i have two follow-up questions. suppose we don't use a thread-safe map and choose to use an external lock to protect a non-thread safe map, then are these two approaches equivalent? and in this specific case, do you recommend me to replace the ` var map` with a `concurrentmap`?",1,0.9522542953491211
121563032,2929,ijuma,2017-06-13T01:08:16Z,"if you have an external lock during updates in both cases (like in this example), then the volatile version has the advantage that you don't need a lock on reads. the disadvantage is that there is potentially more copying. in this particular case, you are using `filterkeys` which is just a view on the underlying map. that doesn't seem like a good idea. aside from that, i have to look at the changes more closely to have a worthwhile opinion on what should be done here.",0,0.9700932502746582
121759231,2929,becketqin,2017-06-13T18:27:55Z,doing that later is fine.,0,0.9841921329498291
121762930,2929,becketqin,2017-06-13T18:42:07Z,"i am not sure about why it is safer to disable replica creation on a broker with failed directory. does that mean a broker will not get assigned any new replica as long as it has one disk failed? does that require controller awareness? but the controller does not know about that if it runs old ibp, right?",0,0.5477036237716675
121763195,2929,becketqin,2017-06-13T18:43:15Z,we should probably just remove the ` controller` if there is no java doc for it.,0,0.9911662936210632
121765991,2929,becketqin,2017-06-13T18:53:54Z,"this code is only called at startup time. it is to protect against data messed up from different brokers. since the broker hasn't started yet, it is probably ok for the broker to shutdown. users can remove the log dir from the path and restart the broker in this case.",0,0.994330644607544
121779680,2929,lindong28,2017-06-13T19:51:54Z,"note that this only matters when there is disk failure. let me try to explain it based in the following different scenarios: 1) all brokers are running old code. the choice of the default value doesn't matter in this case because the code in this patch won't be used. 2) brokers are rolling upgraded to use the new code but the ibp is still old. here is the concern with setting default value to true. suppose the broker is running new code and partition p1 is in an offline log directories of this broker. if controller is running old code and sends leaderandisrrequest asking this broker to be leader of p1, the broker will re-create partition p1 on a good log directory. the follower will truncate the log for p1 and the data will be lost. and kip-112 currently doesn't handle it the case that the offline disk is repaired and used again with p1 still in it. on the other hand, with default value set to false, broker will refuses to become leader for p1, controller will not handle re-elect leader for p1 because it is running old code. during this period partition will become unavailable because the producer/consumer will send request to this broker and receive notleadderforpartitionexception. however, this will only happen for a short period of time and the problem will be solved once the controller is moved to a broker which is running new code. thus in this case, it is safer to set default value to false. 3) all brokers are running new code but some brokers are still using old ibp. suppose controller sends leaderandisrrequest for a new partition p1 to a broker with offline log directory, the broker will refuse to create log for p1 and return error in leaderandisrresponse. since the controller is running new code, it will handle the error properly by re-electing leader for this partition. in the rare scenario that all brokers elected to be replicas for this partition have offline disk, the partition will be offline. but the chance of this happening is low and this will be addresses once the ibp is fully upgraded. 4) all brokers are running new code with the new ibp. in this case the leaderandisrrequest will explicitly specify the isnew field and the default value doesn't matter. does this make sense?",0,0.969189465045929
121779812,2929,lindong28,2017-06-13T19:52:31Z,thanks ! i will also think about it more.,1,0.9524537920951843
121780457,2929,lindong28,2017-06-13T19:55:32Z,i think the purpose of kip-112 is to make sure that broker be able to serve replicas on the good log directory even if there is bad log directory. we can not achieve this goal and the availability will be reduced if broker can not startup due to disk failure. can you explain a bit more why it is a concern if broker id load fails in one log directory? does this cause data corruption?,0,0.9720718860626221
121784846,2929,lindong28,2017-06-13T20:15:35Z,yeah you are right. i have removed it from the patch.,0,0.8841832280158997
122559063,2929,lindong28,2017-06-17T02:39:55Z,"discussed with offline. we decide to assume isnew = false if ibp is old. there are two options here when ibp is old. one is to be behavior of the current patch, i.e. broker will not shutdown if there is offline replica, and if there is new replica is assign to a broker will offline log directory, its creation will fail and the replica will be offline even if it can be created on a good replica. the other solution is to simply let broker shutdown if there is offline log directory. this allows new partition/topic to be assigned to only live broker and they won't be offline immediately after creation. we choose the first solution because it can keep the replicas on good log directories online at the cost of having all new replicas on that broker offline. it is likely that the number of new replicas assigned to that broker will be much less than the number of replicas on the good log directories of that broker. also, if user does prefer the second solution, he/she can manually shutdown that broker so that new replica will be online. i have updated the notes in `upgrade.html` to explain this.",0,0.978099524974823
122559075,2929,lindong28,2017-06-17T02:40:54Z,"discussed offline. i have updated the patch so that if there is ioexception when reading brokerid from metadata file, the corresponding log dir will be marked failure but the broker will not shutdown. on the other hand, after broker registers itself in the zookeeper, it will only try to checkpoint brokerid in the metadata files in the live log directory (i.e. `logmanager.livelogdirs`). most likely there won't be ioexception when writing to metadata files here. if there is, then broker will shutdown entirely.",0,0.9934040904045105
123092424,2929,becketqin,2017-06-20T20:53:29Z,"hmm, if that is the case, should the storage exception be converted to leadernotavailableexception when it is thrown for requests such as produce/fetch/listoffsets? also, in that case, does that mean the broker needs to hold on the response until the controller moves leadership? otherwise broker is essentially giving up leadership by itself without get the confirmation from the controller. another thing is that we need to make sure the error code returned matches what is reflected in the metadata response. i am not sure what is the best exception to return to the user in this case, but in general i would rather not reuse exceptions for different scenarios.",0,0.6523752808570862
123122372,2929,lindong28,2017-06-20T23:32:52Z,sure. i have made kafkastorageexception a retriable exception.,0,0.968716025352478
123122415,2929,lindong28,2017-06-20T23:33:18Z,i have fixed the issue by using the `if` statement as suggested.,0,0.9844918847084045
123651559,2929,becketqin,2017-06-23T00:30:24Z,we should also add a 0.11.1 version pointing to kafka_0_11_1_iv0,0,0.9951003193855286
123659570,2929,lindong28,2017-06-23T02:08:06Z,sure. i have updated the patch to address this issue. and the patch has been rebased onto the latest trunk.,0,0.9928181171417236
123817916,2929,becketqin,2017-06-23T18:38:02Z,do we need to create this field version?,0,0.9922235608100891
123832032,2929,becketqin,2017-06-23T19:54:25Z,"for these two cases, the broker needs to read data from internal topics asynchronously. it seems that in both case the broker will only log an error without notify the controller that they cannot serve as leaders for those two partitions.",0,0.9764960408210754
123836327,2929,becketqin,2017-06-23T20:20:01Z,looked a bit more. it seems that we are not handling the disk exceptions thrown from filerecords.readinto(). that method is also used by logcleaner. could you check?,0,0.9890166521072388
123840858,2929,becketqin,2017-06-23T20:45:37Z,the `truncateto` method can throw storage exceptions. if that storage exception happens in the `replicafetcherthread` it seems we are not handling that.,0,0.9857062101364136
123869098,2929,lindong28,2017-06-24T03:09:49Z,sorry. removed now.,-1,0.9913862943649292
123869183,2929,lindong28,2017-06-24T03:15:45Z,thanks for catching this. i have added `try/catch` for `truncateto`.,1,0.8192323446273804
123871120,2929,lindong28,2017-06-24T05:32:43Z,sure. i have updated the code to handle ioexception here.,0,0.9897574186325073
123884003,2929,becketqin,2017-06-24T19:40:12Z,this looks a little verbose. maybe it could just be `updatemetadatarequest.partitionstate`,-1,0.7435685992240906
123884171,2929,becketqin,2017-06-24T19:49:55Z,"should this class be in updatemetadatarequest? this patch introduces/modifies some classes containing similar fields, can we clean them up? we had some discussion on that before and i though a follow up patch is also fine. could you create another ticket to track this? more specifically, if there are common fields, an abstract partition state class would probably help. if there are additional partition state in different requests, those partitionsstate class should ideally extends from the abstract class and sit together with the corresponding requests.",0,0.9818904399871826
123884367,2929,becketqin,2017-06-24T20:01:18Z,"we are already checking the `isreplicalocal(replicaid)` above, can this logic be merged into that if statement?",0,0.9935532808303833
124189370,2929,becketqin,2017-06-27T06:45:27Z,"typo, filel -> file",0,0.9733947515487671
124197932,2929,becketqin,2017-06-27T07:34:37Z,i have the same question here. is it just to make sure we do not *lose* the log that failed to be removed?,0,0.9816577434539795
