id,pr_number,body,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason
1374636485,11695,"note, this isn't making keys evenly distributed, as you note, different buckets can have different amount of keys. this might not be a big deal, but should be noted.",0,0,0,0.9723939299583436,0.956656277179718,0.980928122997284,0.0,accept,unanimous_agreement
1377703989,11695,"thanks for looking at this and providing feedback. as it stands couple areas for improvement are: * making random more fair. * caching/pushing through slot id so we don't need to calculate hashes again. another small debt on my side might be writing some tests for scan in cluster mode, to ensure that combined cursor+slot logic works properly (i've manually tested it so far and was relying on few tests that already exist, i haven't checked if this case is covered by existing tests). i'll try to address these issues, meanwhile let's continue discussion in the comments and see if any other area needs to be improved as well.",1,1,1,0.9214761257171632,0.7683625817298889,0.9689920544624328,1.0,accept,unanimous_agreement
1378046083,11695,"i've tested your approach with caching hashes for the last key, and at first couldn't believe the numbers, read performance doubled, write performance increased 20-30%! but then i've realized that it's unfortunately broken, the problem seems to be that addresses are getting reused and we can't be sure that pointers being the same mean actually keys being the same. ![a link] on this screenshot you can see lastkey is pointing to the same place as the key, but hash is actually different from the one calculated before. (i've added extra call to _keyhashslot just to catch this issue more easily) in fact jemalloc seem to be reusing same address over and over again for different keys. so we'll probably need to use a different approach for this.",-1,-1,-1,0.8005994558334351,0.8674191832542419,0.9657402634620668,-1.0,accept,unanimous_agreement
1379322469,11695,"if we do what suggested and move slot id to lsb then cursor can occupy remaining 50 bits. my reasoning for using 48 was to leave sign bit alone to make sure that numbers look the same on the client, even if signed long is used there, also left 1 extra bit for parity and potential future improvements.",0,0,0,0.983226239681244,0.991644561290741,0.993175446987152,0.0,accept,unanimous_agreement
1379410975,11695,"got you. i do like the idea of lsb because in reality cursor will not take 48 or 50 bits, we would have more msb left for other potential uses in future. it gave use more flexibilities.",1,1,1,0.9684770107269288,0.962292492389679,0.9881924986839294,1.0,accept,unanimous_agreement
1379665652,11695,we had some conversation in another thread about a key handle that would cache the crc and the hash value after the initial lookup. re-using this handle would remove the extra computation. i think this is still the most promising way forward.,1,0,0,0.5593775510787964,0.9644664525985718,0.9597346782684326,0.0,accept,majority_agreement
1381397812,11695,"**updated pr with following changes:** * now using lsb for slot in the scan cursor. * caching current dictionary in the redis db to avoid crc hash calculation. * rebased on top of `unstable` and resolved some conflicts. **benchmarks** i ran some benchmarks on gets and sets the result is that this implementation and `unstable` branch look almost identical (sets are on the left, gets are on the right, branch is mentioned in the terminal prompt): ![a link] **commands that were used:** sets: `src/redis-benchmark -r 1000000000 -t set -n 100000000 -p 10` gets: `src/redis-benchmark -r 1000000000 -t get -n 10000000 -p 10` next i'm going to run more benchmarks, for other potentially affected commands as well, and will make some flamegraphs, but this looks promising.",-1,0,1,0.5891590714454651,0.9849706292152404,0.5890649557113647,,review,no_majority_disagreement
1406127392,11695,"folks, i think i've addressed all feedback, the last bit remaining is performance. i'm going to run a set of benchmarks and try to optimize any rough edges. please take another look and let me know if there are any more suggestions or concerns.",0,0,1,0.8805537819862366,0.5049099922180176,0.8324590921401978,0.0,accept,majority_agreement
1413240475,11695,"as promised before, i've done some performance analysis. **methodology** i've tested gets/sets with cluster mode yes/no, using request pipelining to make any dictionary related issues more distinctive, 50m keys and 100 bytes of data per entry using `redis-benchmark`. (see exact commands on screenshots below). tests were ran on `c5.9xlarge x86_64 linux` cloud machine. **here is a summary of results.** **cluster mode enabled** * sets are **~7-8% faster** on this branch. * gets are **~1% faster** on this branch. benchmark comparison in cluster mode: ![a link] here are flamegraphs for sets in cluster mode: this branch ![a link] unstable ![a link] looking at the flamegraph, we can see that primary reason for sets being faster is because `slottokeyaddentry` has been eliminated which was eating ~5% of performance. gets: this branch ![a link] unstable ![a link] one curious thing to note here is that `dictsdskeycompare` reduced by almost 8%, but other code paths, including `dictfind` gained slightly. need to look a bit more into this, maybe there is some potential to improve it even further. **in cluster mode disabled** * sets have about same performance. * gets are **~1-2% slower** on this branch. ![a link] looking at the flamegraphs i couldn't pinpoint the reason for slowness on get. this branch ![a link] unstable ![a link] i'm going to investigate this added slowness on get when cluster is mode disabled, meanwhile let me know if you have any thoughts or recommendations on testing process or methodology.",0,0,0,0.7847604155540466,0.980970025062561,0.9335562586784364,0.0,accept,unanimous_agreement
1413456481,11695,might have an idea about performance. do any of the benchmarks on grafana run in cluster mode?,0,0,0,0.9840800166130066,0.9920284152030944,0.9881619811058044,0.0,accept,unanimous_agreement
