id,pr_number,body,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason
1065964439,11695,add a short documentation comment for each of these added functions (and possibly for the group of functions for iterating over dicts in a db). it makes reviewing easier too.,0,0,0,0.9796521067619324,0.988043487071991,0.9926565289497375,0.0,accept,unanimous_agreement
1065970620,11695,"for dbrandomkey (used by randomkey and rm_randomkey), i think it's important to try to return a more fair random key. that's why dictgetfairrandomkey was used in the first place. it samples 15 buckets to compensate for the different sizes of the buckets. perhaps we can do something similar, e.g. sample 15 slots and select a weighted random slot of these based on the number of keys in each of them? [code block]",0,0,0,0.9777418971061708,0.9916802048683168,0.9833877086639404,0.0,accept,unanimous_agreement
1065975522,11695,"is this more efficient, or why this change?",0,0,0,0.9671197533607484,0.9826489686965942,0.9919643402099608,0.0,accept,unanimous_agreement
1065981207,11695,isn't this prototype is in server.h and therefore already available here?,0,0,0,0.9882228970527648,0.9918249249458312,0.9932938814163208,0.0,accept,unanimous_agreement
1066003182,11695,this creates an array of *dict pointers*. why not create an array of *dicts* in a single allocation? then we can avoid one extra memory hop when accessing a dict and the pointer in redisdb struct can remain a `dict *` instead of changing it to `dict **`. each dict is then accessed as `&db->dict[slot]` (or just `db->dict` for slot 0). [code block],0,0,0,0.987293004989624,0.9946357607841492,0.9947317838668824,0.0,accept,unanimous_agreement
1066009746,11695,"add this prototype to server.h instead? (if it's not already added there, i didn't check)",0,0,0,0.9759160876274108,0.989971399307251,0.9930610060691832,0.0,accept,unanimous_agreement
1066021504,11695,"is 48 bits guaranteed to be enough for a single dict cursor? is there any hard limit in redis for the number of keys? not that it matters that much but i believe we get huge cursors with this scheme and that we get smaller cursors if we use the 14 lsb for the slot and shift the dict cursor by 14 bits. iirc, the dict cursor is always small for small dicts.",0,0,0,0.9678208827972412,0.9434242844581604,0.9829524755477904,0.0,accept,unanimous_agreement
1066153736,11695,"i've initially done it as an array, but after discussion with we've decided that dict** is cleaner as it provides better static error checking. with dict*, there is a chance you could accidentally pass an array where specific dict is expected and dict[0] will be used instead of the slot specific dict. in fact i've done this error couple times myself and corrected it only after changing the type to dict**.",0,0,0,0.9641661643981934,0.9841475486755372,0.9773522019386292,0.0,accept,unanimous_agreement
1066159989,11695,"i think 48 bits should be enough, it's 2^16 times more than advertised max number of keys that redis can hold. i like your suggestion of using lsb for slot instead of the cursor, it should indeed result in smaller nominal cursor values as bits will be shifted by 14 instead of 48 and cursor values are usually not that big.",0,0,0,0.8573567271232605,0.986420512199402,0.5509477853775024,0.0,accept,unanimous_agreement
1066162849,11695,"you are right, this must be some junk left during refactoring. removed.",0,0,0,0.985081136226654,0.9705668091773988,0.9878107309341432,0.0,accept,unanimous_agreement
1066164553,11695,"yes, this actually gives 1ms of time, while older implementation was giving a fraction of the ms (time left to the next clock ms).",0,0,0,0.9863335490226746,0.983167827129364,0.9908981919288636,0.0,accept,unanimous_agreement
1066169793,11695,"yeah, i wanted to get a second opinion before going to deep into this as it's going to be a heuristic anyways. i agree we can make it more fair with respect to slot sizes. perhaps we can modify the algorithm such that it keeps track of the average slot size seen so far while it's iterating through slots and adjusts probability based on that value and the size of the given slot.",0,0,0,0.9521179795265198,0.9201224446296692,0.9604840278625488,0.0,accept,unanimous_agreement
1066172690,11695,"already there, cleaned up redundant declaration.",0,0,0,0.9590639472007751,0.9672114849090576,0.98847895860672,0.0,accept,unanimous_agreement
1066233433,11695,"ah, that's true; pros and cons. it's unfortunate if performance suffers due to this though. another way to prevent that kind of errors could be to make redisdb opaque and only access the fields using accessor functions. let's see if other reviewers have any opinions about it. [edit] ... or create an opaque type in dict `dictarray` (which is just a flat array, but with better type safety) with an accessor function `dict *dictarrayget(dictarray *dicts, int index);`",0,0,-1,0.5190786123275757,0.4319524466991424,0.7538063526153564,0.0,accept,majority_agreement
1066237318,11695,"ok, good.",1,1,1,0.9155471324920654,0.7346771955490112,0.5645142197608948,1.0,accept,unanimous_agreement
1066363233,11695,will do.,0,0,0,0.9548023343086244,0.9864637851715088,0.9465230703353882,0.0,accept,unanimous_agreement
1066368870,11695,"i don't think there is a performance hit, given that array size is relatively large it wouldn't be pre-fetched, so we'll probably end up with extra memory reads anyways. from brief benchmarking that i've done, crc hash sum calculation (from `getdict`) was the only clear place where we've introduced some slowdown. once we eliminate that, i'm going to run more thorough benchmarks, and we can discuss results and see if anything else is an issue. do you agree with this plan?",0,0,0,0.9546886682510376,0.9624393582344056,0.9352161288261414,0.0,accept,unanimous_agreement
1066406350,11695,"good plan. measuring is what matters. theoretically though (and since thinking about it is more fun than actually measuring) i believe accessing some field in the dict, let's say rehashidx, in `dict_pointers[slot]->rehashidx` it is two reads (one to fetch the pointer and one to follow it and fetch the dict struct) while in `dict_array[slot].rehashidx` it is only one read.",1,1,1,0.939667582511902,0.803849995136261,0.9514197707176208,1.0,accept,unanimous_agreement
1066426933,11695,"would it worth to run some benchmarks? with this change, key lookup and mutations would need to do a crc16 calculation in order to find which slot it is in. for write, i understand it is the same because there's logic to add the key to the linked list before this change, but for read, we introduced an additional crc16 calculation. i'm not saying it would be blocking. i really like this change and the benefits/future benefits come with it, but i think understand the performance impact would be helpful.",1,1,1,0.9152849912643432,0.8659921884536743,0.9728037118911744,1.0,accept,unanimous_agreement
1066451242,11695,"+1 that 48 bits should be good enough, the public doc suggested max number of keys is 2^32 (though i didn't find this hard limit in the code, i guess it is the limit in a 32 bit system) i'm curious where the other 2 bits goes. we should have 64 bits in the unsigned long long, if cursor takes 48 bits and slot takes 14 bits, that adds up to 62 bits.",0,0,0,0.943673610687256,0.9362678527832032,0.9779869914054872,0.0,accept,unanimous_agreement
1066458888,11695,"i believe the intention of `slot > 0` is for checking whether we are in cluster modes. can we check that directly or use db->dict_count to do the check? we may hit a corner case by the current impl. imagine we are scanning slot 0 in cluster mode, and we finished slot 0. cursor would be 0 and slot was also 0, we quit. however, we shouldn't end here, we should continue with next slot.",0,0,0,0.961711883544922,0.986459732055664,0.9896522164344788,0.0,accept,unanimous_agreement
1066460349,11695,nit: can we use db->dict_count > 1? i know current impl also works but i think using `db->dict_count` could be a better indicator.,0,0,0,0.9749780893325806,0.9862796068191528,0.9884124398231506,0.0,accept,unanimous_agreement
1066481111,11695,apologize that i didn't read the pr description. great to hear there's no perf downgrade.,1,1,-1,0.8616898655891418,0.9286453723907472,0.9712631106376648,1.0,accept,majority_agreement
1066646831,11695,"this check essentially tells you that there are more unvisited slots. special case that you've described at slot 0 should work fine, as at the end of slot 0 iteration we'll find next non-empty slot, if there is one. there is also special case for the last slot, where -1 is returned, which stops the loop. this is why we have a check for `slot>0` in `addslotidtocursor`, to not include slot id into cursor when iteration has finished. i can make it slightly more readable, but that would require a separate variable for holding ""has more unvisited slots"" status and would take couple more loc. would you prefer that, or does my explanation make sense?",0,0,0,0.976774275302887,0.989980399608612,0.9918713569641112,0.0,accept,unanimous_agreement
1066647872,11695,explained motivation in the comment above.,0,0,0,0.9776850342750548,0.9850996136665344,0.9917824268341064,0.0,accept,unanimous_agreement
1066648905,11695,"i'm working on finding a way to get rid of extra hash calculations. there is no clear solution just yet, but i plan on addressing it either as part of this pr or short after, depending on the mechanism that we choose and whether or not it requires larger refactoring.",0,0,0,0.957251250743866,0.956684410572052,0.9609227776527404,0.0,accept,unanimous_agreement
1067398831,11695,"thanks for the explanation, it makes total sense now. i missed the fact that dbgetnextunvisitedslot() will update the slots. it's okay i don't think we need the refactor.",1,1,1,0.7503902316093445,0.979346513748169,0.9929566383361816,1.0,accept,unanimous_agreement
1067400474,11695,can we add a comment indicating that slot could be -1 if we have no slot left? that would help people to understand the `slot > 1` condition check,0,0,0,0.9866070747375488,0.9942139983177184,0.9953227639198304,0.0,accept,unanimous_agreement
1067532741,11695,"not very familiar about this source file but from the code logic should this section go outside of the while loop? [code block] if for some reason it needs to be here, then the `werr` section also need to release `dbit`",0,0,0,0.9863929152488708,0.9901214838027954,0.9844344258308412,0.0,accept,unanimous_agreement
1067533312,11695,nit: replace db with dict,0,0,0,0.9866238832473756,0.9868481755256652,0.9946041703224182,0.0,accept,unanimous_agreement
1067597072,11695,"although we ""advertise"" 2^32, we did make the needed changes to support 2^64 in several cases. we had some clusters in aws with more than 2^32 keys. i think we should consider bumping that number to 2^48.",0,0,0,0.9828317761421204,0.987975299358368,0.986697256565094,0.0,accept,unanimous_agreement
1067737553,11695,perhaps i should also add a comment to make it more clear when reading the code.,0,0,0,0.9830533862113952,0.9886205792427064,0.9795698523521424,0.0,accept,unanimous_agreement
1067737827,11695,absolutely.,0,0,0,0.8953989744186401,0.7786356806755066,0.963522732257843,0.0,accept,unanimous_agreement
1067778005,11695,"i think i might have found a way to avoid redundant crc hash calculations, for that we could add a separate field into redisdb that would hold a reference to the current slot specific dictionary. we could populate it in the same place where we determine current command's slot. [a link] it should work as long as entire command operates only on one slot, which is a case currently. this would save us from doing a lot of plumbing, and pushing slot id around through db.c apis. wdyt?",0,0,0,0.9587154984474182,0.9529340863227844,0.9071270227432252,0.0,accept,unanimous_agreement
1069544389,11695,is `c->db` always the same before and after executing the command? do we need to consider temb dbs and do something there? (swapmaindbwithtempdb) hopefully not but i'm not sure...,0,0,0,0.9349792003631592,0.9366376996040344,0.9621408581733704,0.0,accept,unanimous_agreement
1069554625,11695,the relation between cluster slots and slot_mask_shift is... cluster_slots == 1 << slot_mask_shift perhaps we could use that in the defines or a static assert? not sure if it's worth it though.,0,0,0,0.9800859689712524,0.98816978931427,0.9099062085151672,0.0,accept,unanimous_agreement
1072891188,11695,how about this instead: [code block],0,0,0,0.98580002784729,0.9914824962615968,0.9911850094795228,0.0,accept,unanimous_agreement
1073323680,11695,lgtm. good to put these together and use the cluster prefix. only drawback is if some tries to grep for 16384. :),1,1,1,0.9874102473258972,0.9951706528663636,0.9956488013267516,1.0,accept,unanimous_agreement
1073347135,11695,#11465 moved the struct definition to dict.c and kept only `typedef struct dictentry dictentry; /* opaque */` here. putting it back here is a merge-conflict mistake.,0,0,0,0.9755880236625672,0.9925716519355774,0.9355916380882264,0.0,accept,unanimous_agreement
1080830204,11695,"will revert. was it done mostly for encapsulation, to ensure that entry fields aren't used directly?",0,0,0,0.9533507823944092,0.9834718704223632,0.990233302116394,0.0,accept,unanimous_agreement
1080830679,11695,"haha, right? i can put that in comments to make it easier to find.",1,0,1,0.7070901989936829,0.6022741198539734,0.9500083327293396,1.0,accept,majority_agreement
1080965143,11695,exactly. then we can do refactoring and optimization within dict.c without affecting anything else.,0,0,0,0.9855604767799376,0.99084210395813,0.9928989410400392,0.0,accept,unanimous_agreement
1082120456,11695,added.,0,0,0,0.9763525128364564,0.9822506308555604,0.9917559623718262,0.0,accept,unanimous_agreement
1082122728,11695,"i think it's still accurate, except we've now added one more layer in this iteration.",0,0,0,0.9768623113632202,0.9700585007667542,0.965518057346344,0.0,accept,unanimous_agreement
1082123990,11695,"i'm not aware of any scenario when it would be an issue, main processing loop is single threaded and next command is not starting until previous one completes. if you know any use case when this might be an issue, please let me know.",0,0,0,0.9754737615585328,0.5529801249504089,0.968786597251892,0.0,accept,unanimous_agreement
1082130851,11695,done,0,0,0,0.976450741291046,0.8974218964576721,0.8682363629341125,0.0,accept,unanimous_agreement
1082287913,11695,"you're probably right. there's no way for the client to change db either (select not possible in cluster mode). it just looks risky somehow. if the db changes, the old db may stick around somewhere with a current_dict set. can we add some assert to check that db hasn't changed? e.g. if (c->slot >= 0) serverassert(c->db->current_dict == c->db->dict[c->slot]; possibly check that it's null before we set it too? not sure if this makes sense. perhaps i'm paranoid.",0,-1,-1,0.8532462120056152,0.6810871362686157,0.5124778747558594,-1.0,accept,majority_agreement
1082295103,11695,"nice! though in redis, these documentation comments are normally in the `.c` files.",1,1,1,0.9870482087135316,0.9889529943466188,0.9943091869354248,1.0,accept,unanimous_agreement
1082302700,11695,it looks like it would be possible to put the dbiterator on the stack to save one zmalloc/zfree. the get functions would need to be replaced by init functions like so: [code block],0,0,0,0.9847168922424316,0.9941101670265198,0.9924519658088684,0.0,accept,unanimous_agreement
1083203785,11695,"okay, will move.",0,0,0,0.9581106901168824,0.947358250617981,0.9821467995643616,0.0,accept,unanimous_agreement
