repository,file_type,id,pr_number,body,distilbert_sentiment_label,codebert_sentiment_label,deberta_sentiment_label,distilbert_confidence,codebert_confidence,deberta_confidence,majority_label,final_decision,decision_reason,manual_label
buildaworldnet/IrrlichtBAW,comments,524583954,358,"ok i see that retrofitting this shit to work with `smaterial` and `icpumaterial/igpumaterial` is rather cumbersome. maybe after you get back it would make more sense to implement these 50% [a link] [a link] this means an `irenderpassindependentpipeline<>` and `icomputepipeline<>` without any `ipipelinelayout<>` objects implemented yet (that's just to much). in place of `ipipelinelayout<>` you can use the current `smateriallayer<>` `idriverpipelinecache` is a cache for helping to speed up the creation of new *compute* pipelines (separate from the runtime per-thread caching on opengl), there's an actual vulkan api object for that, but with opengl we could put that to some use, like storing introspection or compiled spir-v for parsed glsl + extension list. for now it can be an empty useless object. then at-least we: - disable/enable blend per fbo attachment - finally support all blending modes and factors on any fbo attachment separately - separate color mask per attachment - support all the render/raster states that vulkan advertises (lots of multisampling state) - finally support stencil operations properly (can rewrite oitzoo without bare opengl) - support the gl_patch primitive type without fucking guessing from whether we're using a tessellation shader this changes our asset hierarchy a bit, in the follwing way. ~ i<>meshbuffer -> i<>meshdataformat -> i<>buffer ~ i<>meshbuffer -> i<>renderpassindependentpipeline & i<>buffer -> i<>specializedshader & i<>pipelinelayout/smateriallayer so i<>meshbuffer takes over the i<>buffer vertex input bindings (so now vertex and index are stored in the same place) while i<>renderpassindependentpipeline replaces the remaining functionality of i<>meshdataformatdesc. i<>renderpassindependentpipeline also replaces everything except for `smaterial::texturelayer[]` which is now moved outside as a member of `i<>meshbuffer` instead. p.s. adding support for compute shaders might be super easy now, just an `ivideodriver::setcomputepipeline` + `ivideodriver::dispatchcompute{indirect}()` p.p.s. in vulkan compute and graphics pipelines can be set separately, we'll try to emulate the same with opengl.",-1,-1,-1,0.9733573794364928,0.842901349067688,0.9494302272796632,-1.0,accept,unanimous_agreement,2
buildaworldnet/IrrlichtBAW,comments,528044524,358,anything fucked up after the merge?,-1,0,0,0.906633198261261,0.74342280626297,0.884541928768158,0.0,accept,majority_agreement,2
buildaworldnet/IrrlichtBAW,comments,528065780,358,"nah, not yet at least",0,0,0,0.6998865008354187,0.940555989742279,0.975762665271759,0.0,accept,unanimous_agreement,2
buildaworldnet/IrrlichtBAW,comments,530796801,358,where's the compute pipeline?,0,0,0,0.9863410592079164,0.9905850291252136,0.9950351715087892,0.0,accept,unanimous_agreement,2
buildaworldnet/IrrlichtBAW,comments,530864384,358,in next (last currently) commit,0,0,0,0.9868578910827636,0.9755492210388184,0.9930203557014464,0.0,accept,unanimous_agreement,2
buildaworldnet/IrrlichtBAW,comments,533020039,358,"you need a `ipipelinelayout::iscompatiblewith(const ipipelinelayout*)` its needed for a lot of things, such as deciding if descriptor sets need to be unbound or push-constants are nullified (in `irr_debug` we can push an all 0s range on the new pipeline when this happens, and do nothing on release builds).",0,0,0,0.9857056140899658,0.993696391582489,0.993433713912964,0.0,accept,unanimous_agreement,2
buildaworldnet/IrrlichtBAW,comments,533065065,358,you may want to read (but not apply fully) the ideas in #25 and #59,0,0,0,0.9855475425720216,0.9922142624855042,0.9895437955856324,0.0,accept,unanimous_agreement,2
buildaworldnet/IrrlichtBAW,comments,533500701,358,check if this is true in the vulkan spec,0,0,0,0.9862825274467468,0.9934433698654176,0.9935006499290466,0.0,accept,unanimous_agreement,2
buildaworldnet/IrrlichtBAW,comments,533518816,358,"yes, compatibility for descriptor sets requires also compatibility for push constants. and compatibility for push constants requires exactly the same push constant ranges",0,0,0,0.9876704216003418,0.9926889538764954,0.9938898086547852,0.0,accept,unanimous_agreement,2
buildaworldnet/IrrlichtBAW,comments,534290449,358,observation: lack of assumption that `vertex buf binding` = `attrib number aka location` makes hash for vaos more complex and less probable that fitting vao will be found in cache (+ more vao objects needed to be created).,0,0,0,0.9548894166946412,0.9949119687080384,0.9914552569389344,0.0,accept,unanimous_agreement,2
